"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(2,1)) []"
0.065,9.33,0.998281943281875
0.065,9.34,0.998255641965845
0.065,9.35,0.998228807938382
0.065,9.36,0.998201427064183
0.065,9.37,0.998173484676938
0.065,9.38,0.998144965555565
0.065,9.39,0.998115853899221
0.065,9.4,0.998086133300962
0.065,9.41,0.998055786719992
0.065,9.42,0.998024796452383
0.065,9.43,0.997993144100246
0.065,9.44,0.99796081053914
0.065,9.45,0.997927775883729
0.065,9.46,0.997894019451465
0.065,9.47,0.997859519724279
0.065,9.48,0.997824254308036
0.065,9.49,0.99778819988971
0.065,9.5,0.997751332192046
0.065,9.51,0.997713625925624
0.065,9.52,0.997675054738062
0.065,9.53,0.997635591160219
0.065,9.54,0.997595206549209
0.065,9.55,0.997553871027941
0.065,9.56,0.997511553420992
0.065,9.57,0.997468221186565
0.065,9.58,0.997423840344201
0.065,9.59,0.99737837539799
0.065,9.6,0.997331789254946
0.065,9.61,0.997284043138186
0.065,9.62,0.997235096494518
0.065,9.63,0.997184906896055
0.065,9.64,0.997133429935389
0.065,9.65,0.997080619113842
0.065,9.66,0.997026425722262
0.065,9.67,0.996970798713773
0.065,9.68,0.996913684567927
0.065,9.69,0.996855027145451
0.065,9.7,0.996794767533007
0.065,9.71,0.996732843876987
0.065,9.72,0.996669191205624
0.065,9.73,0.996603741238327
0.065,9.74,0.996536422181284
0.065,9.75,0.996467158508117
0.065,9.76,0.996395870724364
0.065,9.77,0.996322475114406
0.065,9.78,0.996246883469309
0.065,9.79,0.996169002793947
0.065,9.8,0.996088734991531
0.065,9.81,0.996005976523597
0.065,9.82,0.995920618043191
0.065,9.83,0.99583254399883
0.065,9.84,0.995741632206545
0.065,9.85,0.995647753387022
0.065,9.86,0.995550770664575
0.065,9.87,0.995450539024279
0.065,9.88,0.995346904723233
0.065,9.89,0.995239704651482
0.065,9.9,0.99512876563761
0.065,9.91,0.995013903693458
0.065,9.92,0.994894923191788
0.065,9.93,0.994771615970041
0.065,9.94,0.994643760352455
0.065,9.95,0.994511120081992
0.065,9.96,0.99437344315237
0.065,9.97,0.994230460529501
0.065,9.98,0.994081884750119
0.065,9.99,0.993927408383975
0.065,10,0.993766702344267
0.065,10.01,0.993599414028917
0.065,10.02,0.993425165273111
0.065,10.03,0.993243550090949
0.065,10.04,0.993054132181011
0.065,10.05,0.99285644216731
0.065,10.06,0.992649974543115
0.065,10.07,0.992434184280608
0.065,10.08,0.992208483064076
0.065,10.09,0.99197223509822
0.065,10.1,0.991724752436117
0.065,10.11,0.991465289763078
0.065,10.12,0.991193038563036
0.065,10.13,0.990907120582824
0.065,10.14,0.990606580496501
0.065,10.15,0.990290377656298
0.065,10.16,0.98995737679856
0.065,10.17,0.989606337551294
0.065,10.18,0.989235902564472
0.065,10.19,0.988844584053652
0.065,10.2,0.988430748511399
0.065,10.21,0.987992599297561
0.065,10.22,0.987528156767724
0.065,10.23,0.987035235536725
0.065,10.24,0.986511418399152
0.065,10.25,0.985954026337765
0.065,10.26,0.985360083940731
0.065,10.27,0.984726279414368
0.065,10.28,0.984048918214282
0.065,10.29,0.983323869116986
0.065,10.3,0.982546501307028
0.065,10.31,0.981711610749622
0.065,10.32,0.980813333740701
0.065,10.33,0.979845045055894
0.065,10.34,0.978799237532401
0.065,10.35,0.977667379181007
0.065,10.36,0.976439742997861
0.065,10.37,0.975105203473581
0.065,10.38,0.973650992309572
0.065,10.39,0.972062403957369
0.065,10.4,0.970322439174873
0.065,10.41,0.968411371687435
0.065,10.42,0.966306219045658
0.065,10.43,0.96398009361795
0.065,10.44,0.961401402997836
0.065,10.45,0.958532860499682
0.065,10.46,0.955330255303768
0.065,10.47,0.951740917513261
0.065,10.48,0.947701795118619
0.065,10.49,0.943137036828162
0.065,10.5,0.937954946314078
0.065,10.51,0.93204413975045
0.065,10.52,0.925268701497005
0.065,10.53,0.917462098397451
0.065,10.54,0.90841959605085
0.065,10.55,0.897888952917278
0.065,10.56,0.885559317867876
0.065,10.57,0.871048660150876
0.065,10.58,0.853890984390484
0.065,10.59,0.833526531710958
0.065,10.6,0.809302054230643
0.065,10.61,0.780495610848706
0.065,10.62,0.746393422073806
0.065,10.63,0.706467435823511
0.065,10.64,0.660730299334906
0.065,10.65,0.61036339407862
0.065,10.66,0.558660178890433
0.065,10.67,0.512021125851386
0.065,10.68,0.47988287764698
0.065,10.69,0.471538779606694
0.065,10.7,0.490113281023984
0.065,10.71,0.529946326245391
0.065,10.72,0.581031892057842
0.065,10.73,0.634595600113069
0.065,10.74,0.685179568409629
0.065,10.75,0.730223939974875
0.065,10.76,0.769015715068651
0.065,10.77,0.801813691512517
0.065,10.78,0.829293035350338
0.065,10.79,0.852241813215518
0.065,10.8,0.871415488207524
0.065,10.81,0.887478846232594
0.065,10.82,0.900991828826306
0.065,10.83,0.912415131146068
0.065,10.84,0.922123174562748
0.065,10.85,0.930418559759515
0.065,10.86,0.937545475522202
0.065,10.87,0.943701189127662
0.065,10.88,0.949045499618308
0.065,10.89,0.95370834442319
0.065,10.9,0.957795847043185
0.065,10.91,0.961395096833151
0.065,10.92,0.964577918611511
0.065,10.93,0.967403846498681
0.065,10.94,0.969922474464673
0.065,10.95,0.972175319753325
0.065,10.96,0.974197305559973
0.065,10.97,0.976017945617405
0.065,10.98,0.977662294774919
0.065,10.99,0.979151715257432
0.065,11,0.980504497184801
0.065,11.01,0.981736363380821
0.065,11.02,0.982860881919184
0.065,11.03,0.983889804779588
0.065,11.04,0.98483334706752
0.065,11.05,0.985700418213802
0.065,11.06,0.986498814208693
0.065,11.07,0.987235378082903
0.065,11.08,0.987916134404478
0.065,11.09,0.988546402425546
0.065,11.1,0.989130891616515
0.065,11.11,0.989673782614785
0.065,11.12,0.990178796049256
0.065,11.13,0.990649251249791
0.065,11.14,0.991088116487906
0.065,11.15,0.991498052102837
0.065,11.16,0.991881447630459
0.065,11.17,0.992240453861
0.065,11.18,0.992577010595028
0.065,11.19,0.992892870739365
0.065,11.2,0.993189621279912
0.065,11.21,0.993468701581844
0.065,11.22,0.993731419396581
0.065,11.23,0.993978964895711
0.065,11.24,0.994212423002987
0.065,11.25,0.99443278425467
0.065,11.26,0.9946409543842
0.065,11.27,0.994837762798456
0.065,11.28,0.995023970088789
0.065,11.29,0.99520027469969
0.065,11.3,0.995367318860618
0.065,11.31,0.995525693872107
0.065,11.32,0.995675944824714
0.065,11.33,0.995818574818986
0.065,11.34,0.995954048745407
0.065,11.35,0.996082796675793
0.065,11.36,0.996205216910812
0.065,11.37,0.996321678722727
0.065,11.38,0.996432524827507
0.065,11.39,0.996538073616259
0.065,11.4,0.996638621172207
0.065,11.41,0.996734443096425
0.065,11.42,0.996825796162571
0.065,11.43,0.996912919818675
0.065,11.44,0.996996037551762
0.065,11.45,0.997075358129478
0.065,11.46,0.997151076731092
0.065,11.47,0.997223375978951
0.065,11.48,0.997292426880263
0.065,11.49,0.997358389687967
0.065,11.5,0.997421414688438
0.065,11.51,0.99748164292311
0.065,11.52,0.997539206850197
0.065,11.53,0.997594230952093
0.065,11.54,0.997646832293482
0.065,11.55,0.997697121034695
0.065,11.56,0.997745200904271
0.065,11.57,0.99779116963445
0.065,11.58,0.997835119362827
0.065,11.59,0.997877137003101
0.065,11.6,0.997917304587692
0.065,11.61,0.997955699584517
0.065,11.62,0.997992395190202
0.065,11.63,0.998027460601651
0.065,11.64,0.99806096126781
0.065,11.65,0.998092959123233
0.065,11.66,0.998123512804951
0.065,11.67,0.998152677853945
0.065,11.68,0.998180506902507
0.065,11.69,0.998207049848598
0.065,11.7,0.998232354018168
0.065,11.71,0.998256464316454
0.065,11.72,0.998279423369021
0.065,11.73,0.998301271653409
0.065,11.74,0.998322047622013
0.065,11.75,0.998341787816928
0.065,11.76,0.998360526977303
0.065,11.77,0.998378298139772
0.065,11.78,0.998395132732467
0.065,11.79,0.998411060663089
0.065,11.8,0.998426110401434
0.065,11.81,0.998440309056776
0.065,11.82,0.998453682450513
0.065,11.83,0.998466255184306
0.065,11.84,0.998478050704165
0.065,11.85,0.998489091360617
0.065,11.86,0.998499398465315
0.065,11.87,0.998508992344294
0.065,11.88,0.99851789238813
0.065,11.89,0.998526117099126
0.065,11.9,0.998533684135855
0.065,11.91,0.998540610355067
0.065,11.92,0.998546911851312
0.065,11.93,0.998552603994263
0.065,11.94,0.998557701463991
0.065,11.95,0.998562218284284
0.065,11.96,0.998566167854117
0.065,11.97,0.998569562977458
0.065,11.98,0.998572415891391
0.065,11.99,0.998574738292784
0.065,12,0.998576541363544
0.07375,8,0.999416335446712
0.07375,8.01,0.999418701428717
0.07375,8.02,0.999420902568397
0.07375,8.03,0.999422939965883
0.07375,8.04,0.99942481468573
0.07375,8.05,0.999426527756761
0.07375,8.06,0.999428080171932
0.07375,8.07,0.99942947288819
0.07375,8.08,0.999430706826339
0.07375,8.09,0.999431782870907
0.07375,8.1,0.99943270187003
0.07375,8.11,0.999433464635307
0.07375,8.12,0.999434071941681
0.07375,8.13,0.999434524527314
0.07375,8.14,0.99943482309347
0.07375,8.15,0.99943496830437
0.07375,8.16,0.99943496078707
0.07375,8.17,0.999434801131341
0.07375,8.18,0.999434489889524
0.07375,8.19,0.999434027576387
0.07375,8.2,0.999433414668998
0.07375,8.21,0.999432651606569
0.07375,8.22,0.999431738790297
0.07375,8.23,0.999430676583219
0.07375,8.24,0.999429465310035
0.07375,8.25,0.999428105256943
0.07375,8.26,0.999426596671447
0.07375,8.27,0.999424939762168
0.07375,8.28,0.999423134698655
0.07375,8.29,0.999421181611156
0.07375,8.3,0.999419080590402
0.07375,8.31,0.999416831687383
0.07375,8.32,0.999414434913088
0.07375,8.33,0.999411890238243
0.07375,8.34,0.999409197593055
0.07375,8.35,0.999406356866903
0.07375,8.36,0.999403367908039
0.07375,8.37,0.999400230523274
0.07375,8.38,0.999396944477637
0.07375,8.39,0.999393509494011
0.07375,8.4,0.999389925252768
0.07375,8.41,0.999386191391365
0.07375,8.42,0.99938230750394
0.07375,8.43,0.999378273140866
0.07375,8.44,0.999374087808299
0.07375,8.45,0.999369750967684
0.07375,8.46,0.999365262035262
0.07375,8.47,0.99936062038153
0.07375,8.48,0.999355825330682
0.07375,8.49,0.999350876160028
0.07375,8.5,0.999345772099378
0.07375,8.51,0.999340512330391
0.07375,8.52,0.999335095985912
0.07375,8.53,0.999329522149249
0.07375,8.54,0.999323789853446
0.07375,8.55,0.999317898080511
0.07375,8.56,0.999311845760577
0.07375,8.57,0.999305631771093
0.07375,8.58,0.999299254935903
0.07375,8.59,0.999292714024337
0.07375,8.6,0.999286007750232
0.07375,8.61,0.999279134770925
0.07375,8.62,0.999272093686183
0.07375,8.63,0.999264883037107
0.07375,8.64,0.999257501304976
0.07375,8.65,0.99924994691004
0.07375,8.66,0.999242218210249
0.07375,8.67,0.999234313499964
0.07375,8.68,0.999226231008567
0.07375,8.69,0.999217968899032
0.07375,8.7,0.999209525266444
0.07375,8.71,0.999200898136431
0.07375,8.72,0.999192085463548
0.07375,8.73,0.999183085129592
0.07375,8.74,0.999173894941814
0.07375,8.75,0.999164512631104
0.07375,8.76,0.99915493585006
0.07375,8.77,0.999145162170998
0.07375,8.78,0.999135189083852
0.07375,8.79,0.999125013994022
0.07375,8.8,0.999114634220095
0.07375,8.81,0.999104046991486
0.07375,8.82,0.999093249445986
0.07375,8.83,0.999082238627191
0.07375,8.84,0.999071011481827
0.07375,8.85,0.999059564856967
0.07375,8.86,0.999047895497135
0.07375,8.87,0.999036000041263
0.07375,8.88,0.999023875019537
0.07375,8.89,0.99901151685012
0.07375,8.9,0.998998921835706
0.07375,8.91,0.99898608615995
0.07375,8.92,0.998973005883732
0.07375,8.93,0.998959676941272
0.07375,8.94,0.998946095136065
0.07375,8.95,0.998932256136655
0.07375,8.96,0.998918155472209
0.07375,8.97,0.998903788527923
0.07375,8.98,0.998889150540195
0.07375,8.99,0.998874236591621
0.07375,9,0.998859041605756
0.07375,9.01,0.998843560341629
0.07375,9.02,0.998827787388057
0.07375,9.03,0.998811717157662
0.07375,9.04,0.998795343880653
0.07375,9.05,0.998778661598309
0.07375,9.06,0.998761664156196
0.07375,9.07,0.998744345197042
0.07375,9.08,0.998726698153317
0.07375,9.09,0.998708716239476
0.07375,9.1,0.998690392443821
0.07375,9.11,0.998671719520014
0.07375,9.12,0.998652689978197
0.07375,9.13,0.998633296075669
0.07375,9.14,0.998613529807182
0.07375,9.15,0.998593382894717
0.07375,9.16,0.998572846776828
0.07375,9.17,0.998551912597454
0.07375,9.18,0.998530571194216
0.07375,9.19,0.998508813086111
0.07375,9.2,0.998486628460655
0.07375,9.21,0.998464007160392
0.07375,9.22,0.998440938668708
0.07375,9.23,0.998417412094993
0.07375,9.24,0.998393416159032
0.07375,9.25,0.998368939174626
0.07375,9.26,0.998343969032408
0.07375,9.27,0.998318493181753
0.07375,9.28,0.998292498611804
0.07375,9.29,0.998265971831491
0.07375,9.3,0.998238898848554
0.07375,9.31,0.998211265147427
0.07375,9.32,0.998183055666018
0.07375,9.33,0.998154254771204
0.07375,9.34,0.998124846233081
0.07375,9.35,0.998094813197794
0.07375,9.36,0.998064138158909
0.07375,9.37,0.998032802927239
0.07375,9.38,0.998000788599002
0.07375,9.39,0.99796807552223
0.07375,9.4,0.997934643261314
0.07375,9.41,0.997900470559537
0.07375,9.42,0.997865535299498
0.07375,9.43,0.997829814461301
0.07375,9.44,0.997793284078308
0.07375,9.45,0.997755919190349
0.07375,9.46,0.997717693794178
0.07375,9.47,0.997678580791041
0.07375,9.48,0.997638551931093
0.07375,9.49,0.997597577754512
0.07375,9.5,0.997555627529017
0.07375,9.51,0.99751266918363
0.07375,9.52,0.997468669238306
0.07375,9.53,0.997423592729226
0.07375,9.54,0.997377403129413
0.07375,9.55,0.997330062264309
0.07375,9.56,0.997281530221992
0.07375,9.57,0.997231765257601
0.07375,9.58,0.997180723691547
0.07375,9.59,0.997128359801068
0.07375,9.6,0.997074625704566
0.07375,9.61,0.997019471238275
0.07375,9.62,0.99696284382454
0.07375,9.63,0.996904688331148
0.07375,9.64,0.996844946920998
0.07375,9.65,0.996783558891275
0.07375,9.66,0.996720460501374
0.07375,9.67,0.996655584788584
0.07375,9.68,0.996588861370599
0.07375,9.69,0.996520216233695
0.07375,9.7,0.996449571505434
0.07375,9.71,0.996376845210545
0.07375,9.72,0.996301951008577
0.07375,9.73,0.99622479791172
0.07375,9.74,0.996145289981069
0.07375,9.75,0.996063325999469
0.07375,9.76,0.995978799118765
0.07375,9.77,0.995891596479248
0.07375,9.78,0.995801598798678
0.07375,9.79,0.995708679928117
0.07375,9.8,0.995612706371461
0.07375,9.81,0.995513536765238
0.07375,9.82,0.99541102131488
0.07375,9.83,0.995305001183245
0.07375,9.84,0.995195307826736
0.07375,9.85,0.995081762273785
0.07375,9.86,0.994964174339959
0.07375,9.87,0.994842341773203
0.07375,9.88,0.994716049322091
0.07375,9.89,0.994585067718978
0.07375,9.9,0.994449152569134
0.07375,9.91,0.994308043135777
0.07375,9.92,0.994161461009712
0.07375,9.93,0.994009108650918
0.07375,9.94,0.993850667787769
0.07375,9.95,0.993685797657911
0.07375,9.96,0.993514133072544
0.07375,9.97,0.993335282283688
0.07375,9.98,0.993148824631214
0.07375,9.99,0.992954307943245
0.07375,10,0.992751245660132
0.07375,10.01,0.992539113647869
0.07375,10.02,0.992317346662201
0.07375,10.03,0.992085334419079
0.07375,10.04,0.991842417220727
0.07375,10.05,0.991587881079157
0.07375,10.06,0.991320952270272
0.07375,10.07,0.991040791241596
0.07375,10.08,0.990746485784809
0.07375,10.09,0.990437043370365
0.07375,10.1,0.990111382525153
0.07375,10.11,0.989768323114834
0.07375,10.12,0.989406575369849
0.07375,10.13,0.989024727466955
0.07375,10.14,0.988621231446228
0.07375,10.15,0.988194387205236
0.07375,10.16,0.987742324266421
0.07375,10.17,0.987262980959171
0.07375,10.18,0.986754080592134
0.07375,10.19,0.986213104112342
0.07375,10.2,0.985637258651592
0.07375,10.21,0.985023441244393
0.07375,10.22,0.98436819686006
0.07375,10.23,0.983667669718463
0.07375,10.24,0.982917546646751
0.07375,10.25,0.982112990973245
0.07375,10.26,0.981248565132151
0.07375,10.27,0.980318139752869
0.07375,10.28,0.979314786510148
0.07375,10.29,0.978230651389676
0.07375,10.3,0.97705680424405
0.07375,10.31,0.975783059532674
0.07375,10.32,0.974397761898403
0.07375,10.33,0.972887528660001
0.07375,10.34,0.971236939294991
0.07375,10.35,0.969428159426295
0.07375,10.36,0.967440483542207
0.07375,10.37,0.965249776457643
0.07375,10.38,0.962827788085062
0.07375,10.39,0.960141309065689
0.07375,10.4,0.957151125757088
0.07375,10.41,0.953810721411347
0.07375,10.42,0.950064655425493
0.07375,10.43,0.945846533538138
0.07375,10.44,0.941076458047477
0.07375,10.45,0.935657818100105
0.07375,10.46,0.929473246320473
0.07375,10.47,0.922379532182265
0.07375,10.48,0.914201252041956
0.07375,10.49,0.904722868174632
0.07375,10.5,0.893679102256063
0.07375,10.51,0.880743580253169
0.07375,10.52,0.865516230232425
0.07375,10.53,0.847510990621535
0.07375,10.54,0.826147610543338
0.07375,10.55,0.800755684795531
0.07375,10.56,0.770607185126497
0.07375,10.57,0.735007893769819
0.07375,10.58,0.693500294550527
0.07375,10.59,0.646258211571127
0.07375,10.6,0.594766730295547
0.07375,10.61,0.54280513022204
0.07375,10.62,0.497380456149382
0.07375,10.63,0.468304662749593
0.07375,10.64,0.464360257324434
0.07375,10.65,0.487207261823773
0.07375,10.66,0.529953055671802
0.07375,10.67,0.58241464419565
0.07375,10.68,0.63628116891247
0.07375,10.69,0.686612144801389
0.07375,10.7,0.731199269690491
0.07375,10.71,0.769517054677496
0.07375,10.72,0.801904792409226
0.07375,10.73,0.829060715983124
0.07375,10.74,0.851769629249677
0.07375,10.75,0.870774029800396
0.07375,10.76,0.886723905174624
0.07375,10.77,0.900165791031595
0.07375,10.78,0.911549360454765
0.07375,10.79,0.92124041958603
0.07375,10.8,0.929535029277452
0.07375,10.81,0.936672502894461
0.07375,10.82,0.942846516206635
0.07375,10.83,0.948214245241839
0.07375,10.84,0.952903725323786
0.07375,10.85,0.957019710175041
0.07375,10.86,0.960648310521555
0.07375,10.87,0.963860659065434
0.07375,10.88,0.966715807203425
0.07375,10.89,0.969263018899378
0.07375,10.9,0.971543592509234
0.07375,10.91,0.973592312932698
0.07375,10.92,0.975438613793583
0.07375,10.93,0.977107511567466
0.07375,10.94,0.978620359758831
0.07375,10.95,0.979995460549196
0.07375,10.96,0.981248563098175
0.07375,10.97,0.982393271323672
0.07375,10.98,0.983441379078792
0.07375,10.99,0.984403146843478
0.07375,11,0.985287531099789
0.07375,11.01,0.986102375262738
0.07375,11.02,0.986854569243643
0.07375,11.03,0.987550183314324
0.07375,11.04,0.988194580831361
0.07375,11.05,0.988792513502298
0.07375,11.06,0.98934820217924
0.07375,11.07,0.98986540561018
0.07375,11.08,0.990347479134014
0.07375,11.09,0.990797424948382
0.07375,11.1,0.991217935291475
0.07375,11.11,0.991611429645979
0.07375,11.12,0.991980086883878
0.07375,11.13,0.992325873116522
0.07375,11.14,0.992650565887833
0.07375,11.15,0.992955775244896
0.07375,11.16,0.993242962134519
0.07375,11.17,0.993513454503809
0.07375,11.18,0.993768461424016
0.07375,11.19,0.994009085508365
0.07375,11.2,0.994236333853593
0.07375,11.21,0.994451127701237
0.07375,11.22,0.994654310985815
0.07375,11.23,0.994846657913217
0.07375,11.24,0.995028879692227
0.07375,11.25,0.995201630524995
0.07375,11.26,0.995365512947663
0.07375,11.27,0.995521082600064
0.07375,11.28,0.995668852492738
0.07375,11.29,0.995809296830626
0.07375,11.3,0.995942854444976
0.07375,11.31,0.996069931878476
0.07375,11.32,0.996190906162866
0.07375,11.33,0.996306127323339
0.07375,11.34,0.996415920639945
0.07375,11.35,0.996520588692343
0.07375,11.36,0.996620413211288
0.07375,11.37,0.996715656757265
0.07375,11.38,0.9968065642444
0.07375,11.39,0.996893364325715
0.07375,11.4,0.996976270653787
0.07375,11.41,0.997055483029499
0.07375,11.42,0.997131188449987
0.07375,11.43,0.997203562065719
0.07375,11.44,0.997272768055596
0.07375,11.45,0.997338960427928
0.07375,11.46,0.99740228375436
0.07375,11.47,0.997462873843069
0.07375,11.48,0.99752085835689
0.07375,11.49,0.997576357381362
0.07375,11.5,0.9976294839474
0.07375,11.51,0.997680344512524
0.07375,11.52,0.997729039404446
0.07375,11.53,0.997775663230281
0.07375,11.54,0.997820305254379
0.07375,11.55,0.997863049747529
0.07375,11.56,0.997903976309933
0.07375,11.57,0.99794316017018
0.07375,11.58,0.99798067246224
0.07375,11.59,0.998016580482309
0.07375,11.6,0.998050947927112
0.07375,11.61,0.998083835115238
0.07375,11.62,0.998115299192794
0.07375,11.63,0.998145394324695
0.07375,11.64,0.998174171872698
0.07375,11.65,0.9982016805612
0.07375,11.66,0.99822796663177
0.07375,11.67,0.998253073987276
0.07375,11.68,0.998277044326382
0.07375,11.69,0.998299917269175
0.07375,11.7,0.998321730474522
0.07375,11.71,0.998342519749867
0.07375,11.72,0.998362319153894
0.07375,11.73,0.998381161092712
0.07375,11.74,0.998399076409909
0.07375,11.75,0.998416094470986
0.07375,11.76,0.998432243242571
0.07375,11.77,0.998447549366706
0.07375,11.78,0.998462038230637
0.07375,11.79,0.998475734032384
0.07375,11.8,0.998488659842353
0.07375,11.81,0.99850083766131
0.07375,11.82,0.998512288474916
0.07375,11.83,0.998523032305076
0.07375,11.84,0.998533088258306
0.07375,11.85,0.99854247457135
0.07375,11.86,0.998551208654143
0.07375,11.87,0.998559307130372
0.07375,11.88,0.998566785875784
0.07375,11.89,0.998573660054283
0.07375,11.9,0.998579944152129
0.07375,11.91,0.998585652010216
0.07375,11.92,0.998590796854557
0.07375,11.93,0.998595391325216
0.07375,11.94,0.998599447503619
0.07375,11.95,0.998602976938447
0.07375,11.96,0.998605990670153
0.07375,11.97,0.998608499254214
0.07375,11.98,0.998610512783158
0.07375,11.99,0.998612040907474
0.07375,12,0.998613092855454
0.0825,8,0.999404776499765
0.0825,8.01,0.999407012534436
0.0825,8.02,0.999409079343955
0.0825,8.03,0.999410977965971
0.0825,8.04,0.999412709401367
0.0825,8.05,0.999414274614057
0.0825,8.06,0.999415674530772
0.0825,8.07,0.999416910040874
0.0825,8.08,0.999417981996134
0.0825,8.09,0.999418891210555
0.0825,8.1,0.999419638460168
0.0825,8.11,0.999420224482834
0.0825,8.12,0.999420649978053
0.0825,8.13,0.999420915606771
0.0825,8.14,0.999421021991183
0.0825,8.15,0.999420969714531
0.0825,8.16,0.999420759320903
0.0825,8.17,0.999420391315027
0.0825,8.18,0.99941986616207
0.0825,8.19,0.999419184287409
0.0825,8.2,0.999418346076419
0.0825,8.21,0.999417351874248
0.0825,8.22,0.999416201985576
0.0825,8.23,0.999414896674377
0.0825,8.24,0.999413436163659
0.0825,8.25,0.99941182063522
0.0825,8.26,0.999410050229358
0.0825,8.27,0.999408125044593
0.0825,8.28,0.999406045137386
0.0825,8.29,0.99940381052181
0.0825,8.3,0.999401421169245
0.0825,8.31,0.999398877008035
0.0825,8.32,0.999396177923136
0.0825,8.33,0.999393323755756
0.0825,8.34,0.999390314302958
0.0825,8.35,0.999387149317278
0.0825,8.36,0.999383828506279
0.0825,8.37,0.99938035153213
0.0825,8.38,0.999376718011133
0.0825,8.39,0.999372927513255
0.0825,8.4,0.999368979561595
