"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(1,1)) []"
0.10875,10.87,0.0872049241954369
0.10875,10.88,0.0848315822574197
0.10875,10.89,0.0825535465971313
0.10875,10.9,0.0803650512236339
0.10875,10.91,0.0782607801461889
0.10875,10.92,0.0762358250523187
0.10875,10.93,0.0742856475886209
0.10875,10.94,0.0724060456824758
0.10875,10.95,0.0705931234180346
0.10875,10.96,0.0688432640442326
0.10875,10.97,0.0671531057477975
0.10875,10.98,0.0655195198716247
0.10875,10.99,0.0639395912996828
0.10875,11,0.0624106007647446
0.10875,11.01,0.060930008865591
0.10875,11.02,0.0594954416065408
0.10875,11.03,0.0581046772948992
0.10875,11.04,0.0567556346516071
0.10875,11.05,0.0554463620075315
0.10875,11.06,0.0541750274727241
0.10875,11.07,0.0529399099790125
0.10875,11.08,0.0517393911076288
0.10875,11.09,0.0505719476235498
0.10875,11.1,0.0494361446469127
0.10875,11.11,0.0483306293995531
0.10875,11.12,0.0472541254714139
0.10875,11.13,0.0462054275575209
0.10875,11.14,0.0451833966214334
0.10875,11.15,0.0441869554457165
0.10875,11.16,0.0432150845340369
0.10875,11.17,0.0422668183331393
0.10875,11.18,0.0413412417461459
0.10875,11.19,0.0404374869114907
0.10875,11.2,0.0395547302243323
0.10875,11.21,0.0386921895795571
0.10875,11.22,0.0378491218175005
0.10875,11.23,0.0370248203553202
0.10875,11.24,0.0362186129885619
0.10875,11.25,0.0354298598489153
0.10875,11.26,0.0346579515054436
0.10875,11.27,0.0339023071977344
0.10875,11.28,0.033162373190472
0.10875,11.29,0.0324376212398661
0.10875,11.3,0.031727547163223
0.10875,11.31,0.0310316695037082
0.10875,11.32,0.030349528283045
0.10875,11.33,0.0296806838355111
0.10875,11.34,0.0290247157171688
0.10875,11.35,0.0283812216847668
0.10875,11.36,0.027749816739229
0.10875,11.37,0.0271301322290533
0.10875,11.38,0.0265218150093405
0.10875,11.39,0.0259245266525103
0.10875,11.4,0.0253379427070889
0.10875,11.41,0.0247617520012383
0.10875,11.42,0.0241956559879621
0.10875,11.43,0.0236393681291655
0.10875,11.44,0.0230926133159692
0.10875,11.45,0.0225551273228811
0.10875,11.46,0.022026656293612
0.10875,11.47,0.0215069562564984
0.10875,11.48,0.020995792667651
0.10875,11.49,0.0204929399800917
0.10875,11.5,0.0199981812372806
0.10875,11.51,0.0195113076895566
0.10875,11.52,0.0190321184321349
0.10875,11.53,0.018560420063408
0.10875,11.54,0.0180960263624069
0.10875,11.55,0.0176387579843698
0.10875,11.56,0.0171884421734579
0.10875,11.57,0.016744912491748
0.10875,11.58,0.0163080085637156
0.10875,11.59,0.0158775758354996
0.10875,11.6,0.0154534653483318
0.10875,11.61,0.0150355335255836
0.10875,11.62,0.0146236419729751
0.10875,11.63,0.0142176572915704
0.10875,11.64,0.0138174509032782
0.10875,11.65,0.0134228988886684
0.10875,11.66,0.0130338818370238
0.10875,11.67,0.0126502847086595
0.10875,11.68,0.0122719967096769
0.10875,11.69,0.0118989111794678
0.10875,11.7,0.0115309254914588
0.10875,11.71,0.0111679409677969
0.10875,11.72,0.0108098628089196
0.10875,11.73,0.0104566000392562
0.10875,11.74,0.0101080654706686
0.10875,11.75,0.00976417568569028
0.10875,11.76,0.00942485104318443
0.10875,11.77,0.00909001570973563
0.10875,11.78,0.00875959772098416
0.10875,11.79,0.00843352907823283
0.10875,11.8,0.00811174588710922
0.10875,11.81,0.00779418854693855
0.10875,11.82,0.00748080200192984
0.10875,11.83,0.00717153606849021
0.10875,11.84,0.0068663458572549
0.10875,11.85,0.00656519231412229
0.10875,11.86,0.00626804291230431
0.10875,11.87,0.0059748725379149
0.10875,11.88,0.0056856646261195
0.10875,11.89,0.00540041262504979
0.10875,11.9,0.00511912189312529
0.10875,11.91,0.00484181217593303
0.10875,11.92,0.00456852086728386
0.10875,11.93,0.00429930734448961
0.10875,11.94,0.00403425879443896
0.10875,11.95,0.00377349813697633
0.10875,11.96,0.00351719494108527
0.10875,11.97,0.00326558067481066
0.10875,11.98,0.00301897032437757
0.10875,11.99,0.00277779351003448
0.10875,12,0.00254263994757507
0.1175,8,0.020374279130216
0.1175,8.01,0.0200677442581676
0.1175,8.02,0.0197643826012796
0.1175,8.03,0.0194642883120119
0.1175,8.04,0.0191675610180252
0.1175,8.05,0.0188743061048529
0.1175,8.06,0.0185846350037381
0.1175,8.07,0.01829866548296
0.1175,8.08,0.0180165219405659
0.1175,8.09,0.0177383356959588
0.1175,8.1,0.0174642452772547
0.1175,8.11,0.0171943967007289
0.1175,8.12,0.0169289437379981
0.1175,8.13,0.0166680481658445
0.1175,8.14,0.0164118799927794
0.1175,8.15,0.0161606176555691
0.1175,8.16,0.0159144481780228
0.1175,8.17,0.0156735672833725
0.1175,8.18,0.0154381794505999
0.1175,8.19,0.0152084979040932
0.1175,8.2,0.014984744525108
0.1175,8.21,0.0147671496726962
0.1175,8.22,0.0145559519011196
0.1175,8.23,0.014351397560362
0.1175,8.24,0.0141537402662612
0.1175,8.25,0.0139632402271108
0.1175,8.26,0.0137801634144148
0.1175,8.27,0.0136047805669266
0.1175,8.28,0.0134373660192547
0.1175,8.29,0.0132781963492526
0.1175,8.3,0.0131275488421904
0.1175,8.31,0.0129856997743397
0.1175,8.32,0.0128529225240737
0.1175,8.33,0.0127294855247824
0.1175,8.34,0.0126156500806867
0.1175,8.35,0.0125116680737395
0.1175,8.36,0.0124177795969309
0.1175,8.37,0.0123342105560695
0.1175,8.38,0.0122611702880599
0.1175,8.39,0.0121988492483839
0.1175,8.4,0.0121474168234593
0.1175,8.41,0.0121070193244323
0.1175,8.42,0.0120777782174355
0.1175,8.43,0.0120597886412873
0.1175,8.44,0.0120531182570332
0.1175,8.45,0.012057806464839
0.1175,8.46,0.0120738640129331
0.1175,8.47,0.0121012730111201
0.1175,8.48,0.0121399873485062
0.1175,8.49,0.0121899335022279
0.1175,8.5,0.0122510117118896
0.1175,8.51,0.0123230974837415
0.1175,8.52,0.0124060433799179
0.1175,8.53,0.0124996810416699
0.1175,8.54,0.0126038233916634
0.1175,8.55,0.012718266959074
0.1175,8.56,0.0128427942722285
0.1175,8.57,0.0129771762666306
0.1175,8.58,0.0131211746609523
0.1175,8.59,0.0132745442595483
0.1175,8.6,0.0134370351467867
0.1175,8.61,0.0136083947455692
0.1175,8.62,0.0137883697194437
0.1175,8.63,0.0139767077044042
0.1175,8.64,0.0141731588625764
0.1175,8.65,0.014377477255356
0.1175,8.66,0.0145894220381099
0.1175,8.67,0.0148087584822509
0.1175,8.68,0.0150352588333573
0.1175,8.69,0.015268703016112
0.1175,8.7,0.0155088791982365
0.1175,8.71,0.0157555842264081
0.1175,8.72,0.0160086239474568
0.1175,8.73,0.0162678134280486
0.1175,8.74,0.0165329770856563
0.1175,8.75,0.0168039487429888
0.1175,8.76,0.0170805716172549
0.1175,8.77,0.0173626982547445
0.1175,8.78,0.0176501904202664
0.1175,8.79,0.0179429189500218
0.1175,8.8,0.0182407635755534
0.1175,8.81,0.0185436127255022
0.1175,8.82,0.0188513633110551
0.1175,8.83,0.0191639205001728
0.1175,8.84,0.01948119748497
0.1175,8.85,0.0198031152459602
0.1175,8.86,0.0201296023162982
0.1175,8.87,0.0204605945486315
0.1175,8.88,0.0207960348867174
0.1175,8.89,0.0211358731435663
0.1175,8.9,0.0214800657875264
0.1175,8.91,0.0218285757374331
0.1175,8.92,0.0221813721676907
0.1175,8.93,0.0225384303239493
0.1175,8.94,0.0228997313498545
0.1175,8.95,0.0232652621252066
0.1175,8.96,0.0236350151157431
0.1175,8.97,0.0240089882346608
0.1175,8.98,0.0243871847159157
0.1175,8.99,0.0247696129992822
0.1175,9,0.0251562866271015
0.1175,9.01,0.0255472241526219
0.1175,9.02,0.0259424490598076
0.1175,9.03,0.0263419896944807
0.1175,9.04,0.0267458792066543
0.1175,9.05,0.0271541555039181
0.1175,9.06,0.0275668612157413
0.1175,9.07,0.0279840436685689
0.1175,9.08,0.0284057548716044
0.1175,9.09,0.0288320515131882
0.1175,9.1,0.0292629949677028
0.1175,9.11,0.0296986513129573
0.1175,9.12,0.030139091358034
0.1175,9.13,0.0305843906816014
0.1175,9.14,0.0310346296807311
0.1175,9.15,0.0314898936302868
0.1175,9.16,0.0319502727529818
0.1175,9.17,0.0324158623002418
0.1175,9.18,0.0328867626440383
0.1175,9.19,0.0333630793799
0.1175,9.2,0.033844923441345
0.1175,9.21,0.0343324112260171
0.1175,9.22,0.0348256647338537
0.1175,9.23,0.0353248117176552
0.1175,9.24,0.0358299858464687
0.1175,9.25,0.0363413268822582
0.1175,9.26,0.0368589808703694
0.1175,9.27,0.0373831003443666
0.1175,9.28,0.0379138445458668
0.1175,9.29,0.0384513796600605
0.1175,9.3,0.0389958790676753
0.1175,9.31,0.0395475236142051
0.1175,9.32,0.0401065018973041
0.1175,9.33,0.0406730105733216
0.1175,9.34,0.0412472546840443
0.1175,9.35,0.0418294480047966
0.1175,9.36,0.0424198134151543
0.1175,9.37,0.0430185832936344
0.1175,9.38,0.0436259999378301
0.1175,9.39,0.0442423160115981
0.1175,9.4,0.0448677950210247
0.1175,9.41,0.0455027118210594
0.1175,9.42,0.0461473531548485
0.1175,9.43,0.0468020182279876
0.1175,9.44,0.0474670193200881
0.1175,9.45,0.0481426824362681
0.1175,9.46,0.0488293480013935
0.1175,9.47,0.0495273716001482
0.1175,9.48,0.0502371247662703
0.1175,9.49,0.0509589958245929
0.1175,9.5,0.0516933907898444
0.1175,9.51,0.0524407343265174
0.1175,9.52,0.0532014707745004
0.1175,9.53,0.0539760652455949
0.1175,9.54,0.0547650047965102
0.1175,9.55,0.055568799684438
0.1175,9.56,0.0563879847118868
0.1175,9.57,0.0572231206680829
0.1175,9.58,0.0580747958749363
0.1175,9.59,0.0589436278463479
0.1175,9.6,0.0598302650704794
0.1175,9.61,0.0607353889255656
0.1175,9.62,0.0616597157408841
0.1175,9.63,0.0626039990156864
0.1175,9.64,0.0635690318101807
0.1175,9.65,0.0645556493241165
0.1175,9.66,0.0655647316801387
0.1175,9.67,0.0665972069308896
0.1175,9.68,0.0676540543108623
0.1175,9.69,0.0687363077562784
0.1175,9.7,0.0698450597188086
0.1175,9.71,0.0709814653018131
0.1175,9.72,0.0721467467510004
0.1175,9.73,0.0733421983350153
0.1175,9.74,0.0745691916555708
0.1175,9.75,0.0758291814313379
0.1175,9.76,0.0771237118050447
0.1175,9.77,0.078454423229146
0.1175,9.78,0.0798230599921457
0.1175,9.79,0.0812314784552828
0.1175,9.8,0.0826816560779738
0.1175,9.81,0.084175701320324
0.1175,9.82,0.0857158645223065
0.1175,9.83,0.0873045498721568
0.1175,9.84,0.0889443285913381
0.1175,9.85,0.0906379534804354
0.1175,9.86,0.0923883749898731
0.1175,9.87,0.094198759001848
0.1175,9.88,0.096072506535802
0.1175,9.89,0.098013275619727
0.1175,9.9,0.10002500560425
0.1175,9.91,0.102111944236619
0.1175,9.92,0.104278677858318
0.1175,9.93,0.106530165144242
0.1175,9.94,0.108871774864398
0.1175,9.95,0.111309328222666
0.1175,9.96,0.113849146412872
0.1175,9.97,0.116498104132677
0.1175,9.98,0.119263689912918
0.1175,9.99,0.122154074257044
0.1175,10,0.125178186745582
0.1175,10.01,0.128345803448042
0.1175,10.02,0.131667646203601
0.1175,10.03,0.13515549558738
0.1175,10.04,0.138822319676051
0.1175,10.05,0.142682421070433
0.1175,10.06,0.146751605028274
0.1175,10.07,0.151047372011188
0.1175,10.08,0.155589138456451
0.1175,10.09,0.160398490142131
0.1175,10.1,0.165499473108846
0.1175,10.11,0.17091892770256
0.1175,10.12,0.176686871852725
0.1175,10.13,0.182836940096416
0.1175,10.14,0.189406884927258
0.1175,10.15,0.196439146496223
0.1175,10.16,0.203981495040015
0.1175,10.17,0.212087746880855
0.1175,10.18,0.220818548167596
0.1175,10.19,0.230242208685679
0.1175,10.2,0.240435547817436
0.1175,10.21,0.251484680950305
0.1175,10.22,0.263485619235762
0.1175,10.23,0.27654446606508
0.1175,10.24,0.290776850902165
0.1175,10.25,0.306306017222532
0.1175,10.26,0.32325863756867
0.1175,10.27,0.341756917646675
0.1175,10.28,0.36190483002908
0.1175,10.29,0.383765390701873
0.1175,10.3,0.407324917258048
0.1175,10.31,0.432439727968975
0.1175,10.32,0.458762079842229
0.1175,10.33,0.485647870442734
0.1175,10.34,0.512062426615378
0.1175,10.35,0.536524815983441
0.1175,10.36,0.557158824750945
0.1175,10.37,0.571923893982006
0.1175,10.38,0.579040524031769
0.1175,10.39,0.577492053220093
0.1175,10.4,0.56736497230757
0.1175,10.41,0.549827167180975
0.1175,10.42,0.526755503586928
0.1175,10.43,0.50022665076903
0.1175,10.44,0.472104666170456
0.1175,10.45,0.443830402829387
0.1175,10.46,0.416388040495826
0.1175,10.47,0.390371823776022
0.1175,10.48,0.36608558063208
0.1175,10.49,0.343636639966175
0.1175,10.5,0.32300961984431
0.1175,10.51,0.304118699395602
0.1175,10.52,0.286842170888892
0.1175,10.53,0.271044072409905
0.1175,10.54,0.256587047097741
0.1175,10.55,0.243339521011021
0.1175,10.56,0.231179334320768
0.1175,10.57,0.219995231996662
0.1175,10.58,0.209687111194443
0.1175,10.59,0.200165583890187
0.1175,10.6,0.191351194755198
0.1175,10.61,0.183173496170477
0.1175,10.62,0.175570096442624
0.1175,10.63,0.168485744722408
0.1175,10.64,0.161871484466525
0.1175,10.65,0.155683888608437
0.1175,10.66,0.149884378918873
0.1175,10.67,0.144438626213016
0.1175,10.68,0.139316025155141
0.1175,10.69,0.134489236221897
0.1175,10.7,0.129933787175485
0.1175,10.71,0.12562772672067
0.1175,10.72,0.121551323606147
0.1175,10.73,0.11768680512376
0.1175,10.74,0.114018129668381
0.1175,10.75,0.110530788698316
0.1175,10.76,0.107211634056795
0.1175,10.77,0.104048727170183
0.1175,10.78,0.101031207126701
0.1175,10.79,0.0981491750640566
0.1175,10.8,0.095393592661005
0.1175,10.81,0.0927561928426242
0.1175,10.82,0.0902294010786044
0.1175,10.83,0.0878062658839888
0.1175,10.84,0.0854803973281379
0.1175,10.85,0.0832459125251065
0.1175,10.86,0.0810973872213465
0.1175,10.87,0.0790298127184322
0.1175,10.88,0.0770385574724341
0.1175,10.89,0.07511933280042
0.1175,10.9,0.073268162200539
0.1175,10.91,0.0714813538572865
0.1175,10.92,0.0697554759593763
0.1175,10.93,0.0680873345056955
0.1175,10.94,0.0664739533160905
0.1175,10.95,0.0649125559993868
0.1175,10.96,0.0634005496617789
0.1175,10.97,0.0619355101653486
0.1175,10.98,0.060515168769514
0.1175,10.99,0.0591374000082285
0.1175,11,0.0578002106731368
0.1175,11.01,0.0565017297880633
0.1175,11.02,0.0552401994734042
0.1175,11.03,0.0540139666105681
0.1175,11.04,0.0528214752266987
0.1175,11.05,0.0516612595287987
0.1175,11.06,0.0505319375241345
0.1175,11.07,0.0494322051706674
0.1175,11.08,0.0483608310072701
0.1175,11.09,0.0473166512188232
0.1175,11.1,0.0462985650959673
0.1175,11.11,0.0453055308534698
0.1175,11.12,0.0443365617748266
0.1175,11.13,0.0433907226540089
0.1175,11.14,0.0424671265081583
0.1175,11.15,0.0415649315376361
0.1175,11.16,0.040683338312113
0.1175,11.17,0.0398215871634712
0.1175,11.18,0.0389789557681047
0.1175,11.19,0.0381547569028617
0.1175,11.2,0.0373483363603379
0.1175,11.21,0.036559071010553
0.1175,11.22,0.0357863669972302
0.1175,11.23,0.0350296580579604
0.1175,11.24,0.0342884039584909
0.1175,11.25,0.0335620890322519
0.1175,11.26,0.0328502208170041
0.1175,11.27,0.0321523287811969
0.1175,11.28,0.0314679631332678
0.1175,11.29,0.0307966937076845
0.1175,11.3,0.0301381089220574
0.1175,11.31,0.0294918148001171
0.1175,11.32,0.028857434055791
0.1175,11.33,0.0282346052339936
0.1175,11.34,0.0276229819041072
0.1175,11.35,0.0270222319024487
0.1175,11.36,0.0264320366203186
0.1175,11.37,0.0258520903344888
0.1175,11.38,0.0252820995772427
0.1175,11.39,0.0247217825432938
0.1175,11.4,0.0241708685311235
0.1175,11.41,0.0236290974164651
0.1175,11.42,0.0230962191558306
0.1175,11.43,0.0225719933181386
0.1175,11.44,0.0220561886426475
0.1175,11.45,0.0215485826215316
0.1175,11.46,0.0210489611055621
0.1175,11.47,0.0205571179314675
0.1175,11.48,0.0200728545696591
0.1175,11.49,0.019595979791098
0.1175,11.5,0.0191263093521775
0.1175,11.51,0.0186636656965772
0.1175,11.52,0.0182078776731253
0.1175,11.53,0.0177587802687782
0.1175,11.54,0.0173162143559017
0.1175,11.55,0.0168800264531005
0.1175,11.56,0.0164500684989088
0.1175,11.57,0.0160261976377158
0.1175,11.58,0.0156082760173609
0.1175,11.59,0.015196170597889
0.1175,11.6,0.0147897529710209
0.1175,11.61,0.0143888991899459
0.1175,11.62,0.0139934896091109
0.1175,11.63,0.0136034087337381
0.1175,11.64,0.0132185450788764
0.1175,11.65,0.0128387910378599
0.1175,11.66,0.0124640427601309
0.1175,11.67,0.0120942000384723
0.1175,11.68,0.0117291662058001
0.1175,11.69,0.0113688480417852
0.1175,11.7,0.0110131556897147
0.1175,11.71,0.0106620025841717
0.1175,11.72,0.0103153053903141
0.1175,11.73,0.00997298395578483
0.1175,11.74,0.00963496127658707
0.1175,11.75,0.00930116347864269
0.1175,11.76,0.00897151981723198
0.1175,11.77,0.0086459626971162
0.1175,11.78,0.00832442771692775
0.1175,11.79,0.00800685374240911
0.1175,11.8,0.00769318301438923
0.1175,11.81,0.00738336129909299
0.1175,11.82,0.00707733809064536
0.1175,11.83,0.00677506687865071
0.1175,11.84,0.00647650549781154
0.1175,11.85,0.00618161658209967
0.1175,11.86,0.00589036815365458
0.1175,11.87,0.00560273438723785
0.1175,11.88,0.00531869660611255
0.1175,11.89,0.00503824458668553
0.1175,11.9,0.00476137828035456
0.1175,11.91,0.0044881101066983
0.1175,11.92,0.0042184680403875
0.1175,11.93,0.00395249981778242
0.1175,11.94,0.00369027874932506
0.1175,11.95,0.00343191187614436
0.1175,11.96,0.00317755161496801
0.1175,11.97,0.00292741270159076
0.1175,11.98,0.00268179736094688
0.1175,11.99,0.00244113354761684
0.1175,12,0.0022060344468771
0.12625,8,0.0207010554342586
0.12625,8.01,0.0204019061512378
0.12625,8.02,0.0201062547533745
0.12625,8.03,0.0198142081823476
0.12625,8.04,0.0195258790293157
0.12625,8.05,0.0192413857761129
0.12625,8.06,0.0189608530335019
0.12625,8.07,0.0186844117738814
0.12625,8.08,0.0184121995553929
0.12625,8.09,0.0181443607338765
0.12625,8.1,0.0178810466585835
0.12625,8.11,0.0176224158469717
0.12625,8.12,0.0173686341332872
0.12625,8.13,0.0171198747849912
0.12625,8.14,0.0168763185804195
0.12625,8.15,0.0166381538403968
0.12625,8.16,0.0164055764058817
0.12625,8.17,0.0161787895531129
0.12625,8.18,0.0159580038372071
0.12625,8.19,0.0157434368547528
0.12625,8.2,0.0155353129157044
0.12625,8.21,0.0153338626148546
0.12625,8.22,0.0151393222934107
0.12625,8.23,0.0149519333817798
0.12625,8.24,0.0147719416156389
0.12625,8.25,0.0145995961187907
0.12625,8.26,0.0144351483482233
0.12625,8.27,0.0142788508992571
0.12625,8.28,0.0141309561716663
0.12625,8.29,0.0139917149012212
0.12625,8.3,0.0138613745651441
0.12625,8.31,0.0137401776744435
0.12625,8.32,0.0136283599708433
0.12625,8.33,0.0135261485508981
0.12625,8.34,0.0134337599446676
0.12625,8.35,0.0133513981807524
0.12625,8.36,0.0132792528733169
0.12625,8.37,0.013217497369649
0.12625,8.38,0.0131662869985705
0.12625,8.39,0.013125757460397
0.12625,8.4,0.0130960233979764
0.12625,8.41,0.0130771771855293
0.12625,8.42,0.0130692879676008
0.12625,8.43,0.013072400974512
0.12625,8.44,0.0130865371335212
0.12625,8.45,0.0131116929867783
0.12625,8.46,0.0131478409184783
0.12625,8.47,0.013194929684832
0.12625,8.48,0.0132528852320183
0.12625,8.49,0.0133216117795735
0.12625,8.5,0.0134009931400887
0.12625,8.51,0.0134908942408788
0.12625,8.52,0.0135911628096467
0.12625,8.53,0.0137016311841595
0.12625,8.54,0.0138221182055368
0.12625,8.55,0.0139524311558037
0.12625,8.56,0.0140923677026885
0.12625,8.57,0.0142417178179918
0.12625,8.58,0.0144002656399538
0.12625,8.59,0.0145677912546259
0.12625,8.6,0.0147440723760482
0.12625,8.61,0.0149288859098192
0.12625,8.62,0.0151220093892256
0.12625,8.63,0.0153232222773347
0.12625,8.64,0.0155323071322298
0.12625,8.65,0.0157490506358351
0.12625,8.66,0.0159732444894994
0.12625,8.67,0.0162046861816921
0.12625,8.68,0.016443179634836
0.12625,8.69,0.0166885357395072
0.12625,8.7,0.016940572785013
0.12625,8.71,0.0171991167957909
0.12625,8.72,0.0174640017831965
0.12625,8.73,0.0177350699221349
0.12625,8.74,0.0180121716616886
0.12625,8.75,0.0182951657784549
0.12625,8.76,0.0185839193807603
0.12625,8.77,0.0188783078713211
0.12625,8.78,0.0191782148752798
0.12625,8.79,0.0194835321398995
0.12625,8.8,0.0197941594115593
0.12625,8.81,0.0201100042950784
0.12625,8.82,0.0204309820998057
0.12625,8.83,0.0207570156763691
0.12625,8.84,0.0210880352474705
0.12625,8.85,0.0214239782356495
0.12625,8.86,0.0217647890905253
0.12625,8.87,0.0221104191176482
0.12625,8.88,0.0224608263107639
0.12625,8.89,0.0228159751889983
0.12625,8.9,0.0231758366402142
0.12625,8.91,0.0235403877715721
0.12625,8.92,0.0239096117681319
0.12625,8.93,0.0242834977601701
0.12625,8.94,0.0246620406997482
0.12625,8.95,0.0250452412469516
0.12625,8.96,0.0254331056661209
0.12625,8.97,0.0258256457323185
0.12625,8.98,0.0262228786482089
0.12625,8.99,0.0266248269714821
0.12625,9,0.0270315185529095
0.12625,9.01,0.0274429864850923
0.12625,9.02,0.027859269061947
0.12625,9.03,0.0282804097489561
0.12625,9.04,0.0287064571642102
0.12625,9.05,0.0291374650702681
0.12625,9.06,0.0295734923768688
0.12625,9.07,0.0300146031545362
0.12625,9.08,0.0304608666591383
0.12625,9.09,0.0309123573674771
0.12625,9.1,0.031369155024006
0.12625,9.11,0.0318313446988003
0.12625,9.12,0.0322990168569312
0.12625,9.13,0.0327722674394231
0.12625,9.14,0.0332511979560086
0.12625,9.15,0.0337359155899298
0.12625,9.16,0.0342265333150694
0.12625,9.17,0.034723170025741
0.12625,9.18,0.0352259506795028
0.12625,9.19,0.0357350064534106
0.12625,9.2,0.0362504749141706
0.12625,9.21,0.0367725002027038
0.12625,9.22,0.0373012332336886
0.12625,9.23,0.0378368319107069
0.12625,9.24,0.0383794613576786
0.12625,9.25,0.038929294167335
0.12625,9.26,0.0394865106675566
0.12625,9.27,0.0400512992064671
0.12625,9.28,0.0406238564572667
0.12625,9.29,0.0412043877438641
0.12625,9.3,0.0417931073884686
0.12625,9.31,0.0423902390823962
0.12625,9.32,0.0429960162814599
0.12625,9.33,0.0436106826274208
0.12625,9.34,0.0442344923971167
0.12625,9.35,0.0448677109810067
0.12625,9.36,0.045510615393031
0.12625,9.37,0.046163494813839
0.12625,9.38,0.0468266511696179
0.12625,9.39,0.0475003997489426
0.12625,9.4,0.0481850698602769
0.12625,9.41,0.0488810055329804
0.12625,9.42,0.0495885662649278
0.12625,9.43,0.050308127820115
0.12625,9.44,0.0510400830799218
0.12625,9.45,0.0517848429520284
0.12625,9.46,0.0525428373413403
0.12625,9.47,0.0533145161876658
0.12625,9.48,0.0541003505753186
0.12625,9.49,0.0549008339202994
0.12625,9.5,0.0557164832412222
0.12625,9.51,0.0565478405207382
0.12625,9.52,0.0573954741648346
0.12625,9.53,0.0582599805680982
0.12625,9.54,0.059141985793806
0.12625,9.55,0.0600421473785669
0.12625,9.56,0.0609611562721994
0.12625,9.57,0.0618997389245855
0.12625,9.58,0.0628586595324239
0.12625,9.59,0.063838722460123
0.12625,9.6,0.0648407748505273
0.12625,9.61,0.0658657094428223
0.12625,9.62,0.0669144676167649
0.12625,9.63,0.0679880426844504
0.12625,9.64,0.0690874834530991
0.12625,9.65,0.0702138980849135
0.12625,9.66,0.0713684582829429
0.12625,9.67,0.0725524038351231
0.12625,9.68,0.0737670475523134
0.12625,9.69,0.07501378064026
0.12625,9.7,0.0762940785500694
0.12625,9.71,0.0776095073570201
0.12625,9.72,0.0789617307235016
0.12625,9.73,0.0803525175086088
0.12625,9.74,0.081783750094605
0.12625,9.75,0.0832574335091794
0.12625,9.76,0.0847757054323799
0.12625,9.77,0.0863408471884499
0.12625,9.78,0.0879552958357775
0.12625,9.79,0.0896216574830316
0.12625,9.8,0.0913427219765945
0.12625,9.81,0.0931214791240019
0.12625,9.82,0.0949611366406178
0.12625,9.83,0.0968651400327634
0.12625,9.84,0.0988371946604912
0.12625,9.85,0.10088129025788
0.12625,9.86,0.103001728228882
0.12625,9.87,0.105203152083319
0.12625,9.88,0.107490581431764
0.12625,9.89,0.109869450020931
0.12625,9.9,0.112345648364543
0.12625,9.91,0.114925571610104
0.12625,9.92,0.117616173381733
0.12625,9.93,0.120425026455794
0.12625,9.94,0.123360391262138
0.12625,9.95,0.126431293362924
0.12625,9.96,0.129647611246796
0.12625,9.97,0.133020175993038
0.12625,9.98,0.136560884612814
0.12625,9.99,0.140282829167739
0.12625,10,0.144200444104791
0.12625,10.01,0.148329674635315
0.12625,10.02,0.15268816942778
0.12625,10.03,0.157295501378839
0.12625,10.04,0.162173420769774
0.12625,10.05,0.167346145690142
0.12625,10.06,0.172840695185828
0.12625,10.07,0.178687271105415
0.12625,10.08,0.184919694973414
0.12625,10.09,0.191575906235073
0.12625,10.1,0.198698527603379
0.12625,10.11,0.206335501515588
0.12625,10.12,0.214540798099245
0.12625,10.13,0.223375188307614
0.12625,10.14,0.232907064015689
0.12625,10.15,0.243213266693276
0.12625,10.16,0.254379852770439
0.12625,10.17,0.266502669117271
0.12625,10.18,0.279687524017497
0.12625,10.19,0.29404959922567
0.12625,10.2,0.309711530273021
0.12625,10.21,0.326799248162198
0.12625,10.22,0.345434180923191
0.12625,10.23,0.365719718080955
0.12625,10.24,0.38771895049018
0.12625,10.25,0.411419764976948
0.12625,10.26,0.43668291228424
0.12625,10.27,0.463169926408194
0.12625,10.28,0.490253170001495
0.12625,10.29,0.516923291058119
0.12625,10.3,0.541732218520588
0.12625,10.31,0.562836562784511
0.12625,10.32,0.578212961536657
0.12625,10.33,0.586064383587297
0.12625,10.34,0.585312053818959
0.12625,10.35,0.575947816169254
0.12625,10.36,0.55904401883309
0.12625,10.37,0.536413041219606
0.12625,10.38,0.510111745457458
0.12625,10.39,0.482022143029699
0.12625,10.4,0.45362402510024
0.12625,10.41,0.425945871371881
0.12625,10.42,0.399621932646016
0.12625,10.43,0.37498778959278
0.12625,10.44,0.35217389463782
0.12625,10.45,0.33118062787521
0.12625,10.46,0.31193228163634
0.12625,10.47,0.294313201785456
0.12625,10.48,0.278190693275307
0.12625,10.49,0.263428822211526
0.12625,10.5,0.249896259567695
0.12625,10.51,0.237470367764445
0.12625,10.52,0.226038995387504
0.12625,10.53,0.215500923370479
0.12625,10.54,0.205765554866622
0.12625,10.55,0.196752212478369
0.12625,10.56,0.188389260999768
0.12625,10.57,0.180613182726633
0.12625,10.58,0.173367676191074
0.12625,10.59,0.166602815042779
0.12625,10.6,0.160274283459909
0.12625,10.61,0.154342692674066
0.12625,10.62,0.14877297662967
0.12625,10.63,0.143533861401163
0.12625,10.64,0.138597401477781
0.12625,10.65,0.133938575603075
0.12625,10.66,0.12953493503992
0.12625,10.67,0.125366297628668
0.12625,10.68,0.121414481641487
0.12625,10.69,0.117663074109555
0.12625,10.7,0.114097228954799
0.12625,10.71,0.110703490866172
0.12625,10.72,0.10746964140877
0.12625,10.73,0.104384564339488
