"lumped_element_capacitance [pF]","Freq [GHz]","mag(S(1,1)) []"
0.065,9,0.0443694706931947
0.065,9.04081632653061,0.0459035460600767
0.065,9.08163265306122,0.0474986276448593
0.065,9.12244897959184,0.049159156672801
0.065,9.16326530612245,0.0508899698246456
0.065,9.20408163265306,0.0526962681639706
0.065,9.24489795918367,0.0545835759869834
0.065,9.28571428571428,0.0565597070565836
0.065,9.3265306122449,0.0586309786680285
0.065,9.36734693877551,0.0608048649550527
0.065,9.40816326530612,0.0630901631165753
0.065,9.44897959183674,0.0654965196949538
0.065,9.48979591836735,0.0680346191243337
0.065,9.53061224489796,0.0707163483550072
0.065,9.57142857142857,0.0735549679860649
0.065,9.61224489795918,0.0765653040225597
0.065,9.65306122448979,0.0797639661504621
0.065,9.69387755102041,0.0831695962905035
0.065,9.73469387755102,0.0868031499413835
0.065,9.77551020408163,0.0906882107853519
0.065,9.81632653061225,0.0948513349391755
0.065,9.85714285714286,0.0993224128620887
0.065,9.89795918367347,0.104135019761926
0.065,9.93877551020408,0.109326689344729
0.065,9.97959183673469,0.114938966836243
0.065,10.0204081632653,0.121016913479659
0.065,10.0612244897959,0.127607276370006
0.065,10.1020408163265,0.134753338569932
0.065,10.1428571428571,0.142481734831083
0.065,10.1836734693878,0.150782055280599
0.065,10.2244897959184,0.15983075690043
0.065,10.265306122449,0.171273272813093
0.065,10.3061224489796,0.183743400917885
0.065,10.3469387755102,0.196408799053906
0.065,10.3877551020408,0.209957675135743
0.065,10.4285714285714,0.224482845345274
0.065,10.469387755102,0.239825578091182
0.065,10.5102040816327,0.255619446554193
0.065,10.5510204081633,0.271242499596888
0.065,10.5918367346939,0.285778985117144
0.065,10.6326530612245,0.298052555888659
0.065,10.6734693877551,0.306787431122509
0.065,10.7142857142857,0.310904933969731
0.065,10.7551020408163,0.309858619955635
0.065,10.7959183673469,0.303829528191093
0.065,10.8367346938776,0.293656433607359
0.065,10.8775510204082,0.280548218888407
0.065,10.9183673469388,0.265750924578972
0.065,10.9591836734694,0.250316546692494
0.065,11,0.235013517828124
0.0722916666666667,9,0.0474736017788215
0.0722916666666667,9.04081632653061,0.0491896149142364
0.0722916666666667,9.08163265306122,0.0509809394423394
0.0722916666666667,9.12244897959184,0.0528535029585275
0.0722916666666667,9.16326530612245,0.0548137983359067
0.0722916666666667,9.20408163265306,0.0568687267148957
0.0722916666666667,9.24489795918367,0.059024727000337
0.0722916666666667,9.28571428571428,0.0612942539317611
0.0722916666666667,9.3265306122449,0.0636867318359779
0.0722916666666667,9.36734693877551,0.0662112638165293
0.0722916666666667,9.40816326530612,0.0688803183205219
0.0722916666666667,9.44897959183674,0.0717076975220867
0.0722916666666667,9.48979591836735,0.0747087957641447
0.0722916666666667,9.53061224489796,0.0779008943572106
0.0722916666666667,9.57142857142857,0.0813034632521346
0.0722916666666667,9.61224489795918,0.0849384975736575
0.0722916666666667,9.65306122448979,0.0888309020319685
0.0722916666666667,9.69387755102041,0.0930089308703633
0.0722916666666667,9.73469387755102,0.0975046876716464
0.0722916666666667,9.77551020408163,0.102354684413826
0.0722916666666667,9.81632653061225,0.107600449801773
0.0722916666666667,9.85714285714286,0.113289158728938
0.0722916666666667,9.89795918367347,0.11947421945475
0.0722916666666667,9.93877551020408,0.126215685945624
0.0722916666666667,9.97959183673469,0.133580222940359
0.0722916666666667,10.0204081632653,0.141640054396958
0.0722916666666667,10.0612244897959,0.150469658016918
0.0722916666666667,10.1020408163265,0.160137423465302
0.0722916666666667,10.1428571428571,0.170686771272547
0.0722916666666667,10.1836734693878,0.182115348569138
0.0722916666666667,10.2244897959184,0.194722169475638
0.0722916666666667,10.265306122449,0.21061370027103
0.0722916666666667,10.3061224489796,0.22740864200515
0.0722916666666667,10.3469387755102,0.24402684091786
0.0722916666666667,10.3877551020408,0.261030752760637
0.0722916666666667,10.4285714285714,0.277901987236159
0.0722916666666667,10.469387755102,0.293593476749665
0.0722916666666667,10.5102040816327,0.306705510623455
0.0722916666666667,10.5510204081633,0.315719157707712
0.0722916666666667,10.5918367346939,0.319394760306729
0.0722916666666667,10.6326530612245,0.317202007001865
0.0722916666666667,10.6734693877551,0.309527471267038
0.0722916666666667,10.7142857142857,0.29751397226789
0.0722916666666667,10.7551020408163,0.282647741953222
0.0722916666666667,10.7959183673469,0.266348891200284
0.0722916666666667,10.8367346938776,0.249733429678124
0.0722916666666667,10.8775510204082,0.233555944952166
0.0722916666666667,10.9183673469388,0.218259471965661
0.0722916666666667,10.9591836734694,0.204060600696375
0.0722916666666667,11,0.191029732917443
0.0795833333333333,9,0.0508762620652894
0.0795833333333333,9.04081632653061,0.0528066417430174
0.0795833333333333,9.08163265306122,0.054830520177431
0.0795833333333333,9.12244897959184,0.0569558684499143
0.0795833333333333,9.16326530612245,0.0591914833483657
0.0795833333333333,9.20408163265306,0.0615466234805086
0.0795833333333333,9.24489795918367,0.0640284402611325
0.0795833333333333,9.28571428571428,0.0666562592868761
0.0795833333333333,9.3265306122449,0.0694449727447149
0.0795833333333333,9.36734693877551,0.0724053691069615
0.0795833333333333,9.40816326530612,0.0755552539666229
0.0795833333333333,9.44897959183674,0.0789146156992236
0.0795833333333333,9.48979591836735,0.0825059364460329
0.0795833333333333,9.53061224489796,0.0863547042413805
0.0795833333333333,9.57142857142857,0.0904899407876722
0.0795833333333333,9.61224489795918,0.0949447899936027
0.0795833333333333,9.65306122448979,0.0997571898947014
0.0795833333333333,9.69387755102041,0.104970638183179
0.0795833333333333,9.73469387755102,0.110635050712659
