"lumped_element_capacitance [pF]","Freq [GHz]","ang_deg(S(2,1)) [deg]"
0.14375,11.91,-2.00464643599684
0.14375,11.92,-2.01636490313612
0.14375,11.93,-2.02798129700488
0.14375,11.94,-2.03949718623053
0.14375,11.95,-2.05091407813044
0.14375,11.96,-2.06223341999229
0.14375,11.97,-2.07345660031026
0.14375,11.98,-2.08458494997415
0.14375,11.99,-2.09561974341636
0.14375,12,-2.10656219971885
0.1525,8,-6.10568183507885
0.1525,8.01,-6.10251904219319
0.1525,8.02,-6.09949823291604
0.1525,8.03,-6.09661833667028
0.1525,8.04,-6.09387835276618
0.1525,8.05,-6.09127734923133
0.1525,8.06,-6.08881446168126
0.1525,8.07,-6.08648889223277
0.1525,8.08,-6.08429990845826
0.1525,8.09,-6.08224684238128
0.1525,8.1,-6.08032908951261
0.1525,8.11,-6.07854610792731
0.1525,8.12,-6.07689741738204
0.1525,8.13,-6.07538259847249
0.1525,8.14,-6.07400129183119
0.1525,8.15,-6.07275319736496
0.1525,8.16,-6.07163807353188
0.1525,8.17,-6.07065573665913
0.1525,8.18,-6.06980606029916
0.1525,8.19,-6.06908897462655
0.1525,8.2,-6.06850446587377
0.1525,8.21,-6.06805257580766
0.1525,8.22,-6.0677334012445
0.1525,8.23,-6.06754709360594
0.1525,8.24,-6.06749385851443
0.1525,8.25,-6.06757395542891
0.1525,8.26,-6.06778769732073
0.1525,8.27,-6.06813545039102
0.1525,8.28,-6.0686176338271
0.1525,8.29,-6.06923471960218
0.1525,8.3,-6.06998723231495
0.1525,8.31,-6.07087574907148
0.1525,8.32,-6.07190089940997
0.1525,8.33,-6.07306336526734
0.1525,8.34,-6.07436388098975
0.1525,8.35,-6.07580323338634
0.1525,8.36,-6.07738226182781
0.1525,8.37,-6.07910185838955
0.1525,8.38,-6.08096296804083
0.1525,8.39,-6.08296658888023
0.1525,8.4,-6.08511377241819
0.1525,8.41,-6.08740562390777
0.1525,8.42,-6.08984330272467
0.1525,8.43,-6.09242802279618
0.1525,8.44,-6.09516105308256
0.1525,8.45,-6.09804371810926
0.1525,8.46,-6.10107739855252
0.1525,8.47,-6.1042635318805
0.1525,8.48,-6.10760361304933
0.1525,8.49,-6.11109919525561
0.1525,8.5,-6.11475189074955
0.1525,8.51,-6.11856337170699
0.1525,8.52,-6.12253537116312
0.1525,8.53,-6.12666968401082
0.1525,8.54,-6.130968168064
0.1525,8.55,-6.13543274518844
0.1525,8.56,-6.14006540250199
0.1525,8.57,-6.14486819364731
0.1525,8.58,-6.14984324013784
0.1525,8.59,-6.15499273278075
0.1525,8.6,-6.16031893317836
0.1525,8.61,-6.16582417531332
0.1525,8.62,-6.17151086721527
0.1525,8.63,-6.17738149271901
0.1525,8.64,-6.18343861331067
0.1525,8.65,-6.18968487006997
0.1525,8.66,-6.19612298570951
0.1525,8.67,-6.20275576671705
0.1525,8.68,-6.20958610560184
0.1525,8.69,-6.21661698325284
0.1525,8.7,-6.22385147140969
0.1525,8.71,-6.23129273525398
0.1525,8.72,-6.23894403612435
0.1525,8.73,-6.24680873436068
0.1525,8.74,-6.25489029228367
0.1525,8.75,-6.26319227731512
0.1525,8.76,-6.27171836524505
0.1525,8.77,-6.2804723436524
0.1525,8.78,-6.28945811548726
0.1525,8.79,-6.29867970281899
0.1525,8.8,-6.30814125076225
0.1525,8.81,-6.31784703158537
0.1525,8.82,-6.32780144901205
0.1525,8.83,-6.3380090427248
0.1525,8.84,-6.34847449307941
0.1525,8.85,-6.35920262604278
0.1525,8.86,-6.37019841836205
0.1525,8.87,-6.38146700297956
0.1525,8.88,-6.39301367470413
0.1525,8.89,-6.40484389615282
0.1525,8.9,-6.41696330397626
0.1525,8.91,-6.4293777153833
0.1525,8.92,-6.44209313497945
0.1525,8.93,-6.45511576193704
0.1525,8.94,-6.46845199751429
0.1525,8.95,-6.48210845294141
0.1525,8.96,-6.49609195769581
0.1525,8.97,-6.51040956818498
0.1525,8.98,-6.52506857686344
0.1525,8.99,-6.54007652180353
0.1525,9,-6.55544119675036
0.1525,9.01,-6.57117066168541
0.1525,9.02,-6.58727325392974
0.1525,9.03,-6.60375759981751
0.1525,9.04,-6.62063262697312
0.1525,9.05,-6.63790757723008
0.1525,9.06,-6.65559202022603
0.1525,9.07,-6.67369586771851
0.1525,9.08,-6.69222938866345
0.1525,9.09,-6.71120322510379
0.1525,9.1,-6.7306284089195
0.1525,9.11,-6.75051637949078
0.1525,9.12,-6.77087900233528
0.1525,9.13,-6.79172858877864
0.1525,9.14,-6.8130779167275
0.1525,9.15,-6.83494025261562
0.1525,9.16,-6.85732937459901
0.1525,9.17,-6.88025959708696
0.1525,9.18,-6.90374579669258
0.1525,9.19,-6.92780343970531
0.1525,9.2,-6.95244861118453
0.1525,9.21,-6.97769804578811
0.1525,9.22,-7.00356916045734
0.1525,9.23,-7.03008008908685
0.1525,9.24,-7.05724971932385
0.1525,9.25,-7.08509773164576
0.1525,9.26,-7.11364464088419
0.1525,9.27,-7.14291184037357
0.1525,9.28,-7.17292164891883
0.1525,9.29,-7.20369736079284
0.1525,9.3,-7.23526329899232
0.1525,9.31,-7.26764487200177
0.1525,9.32,-7.30086863433561
0.1525,9.33,-7.33496235115343
0.1525,9.34,-7.36995506726911
0.1525,9.35,-7.40587718090503
0.1525,9.36,-7.44276052257248
0.1525,9.37,-7.48063843949691
0.1525,9.38,-7.51954588604456
0.1525,9.39,-7.55951952065067
0.1525,9.4,-7.60059780979642
0.1525,9.41,-7.64282113963657
0.1525,9.42,-7.68623193593706
0.1525,9.43,-7.73087479304791
0.1525,9.44,-7.77679661270704
0.1525,9.45,-7.82404675355712
0.1525,9.46,-7.87267719233984
0.1525,9.47,-7.92274269783857
0.1525,9.48,-7.97430101875049
0.1525,9.49,-8.02741308679147
0.1525,9.5,-8.08214323648373
0.1525,9.51,-8.13855944322801
0.1525,9.52,-8.19673358144001
0.1525,9.53,-8.25674170473144
0.1525,9.54,-8.31866435033589
0.1525,9.55,-8.38258687023318
0.1525,9.56,-8.44859979171027
0.1525,9.57,-8.51679921041361
0.1525,9.58,-8.58728721931598
0.1525,9.59,-8.66017237742593
0.1525,9.6,-8.73557022253859
0.1525,9.61,-8.81360383285075
0.1525,9.62,-8.89440444287119
0.1525,9.63,-8.9781121197363
0.1525,9.64,-9.06487650682722
0.1525,9.65,-9.15485764247637
0.1525,9.66,-9.24822686257168
0.1525,9.67,-9.34516779703585
0.1525,9.68,-9.44587747149984
0.1525,9.69,-9.55056752702602
0.1525,9.7,-9.65946557250312
0.1525,9.71,-9.77281668637065
0.1525,9.72,-9.89088508666559
0.1525,9.73,-10.01395599108
0.1525,9.74,-10.1423376918229
0.1525,9.75,-10.2763638736531
0.1525,9.76,-10.4163962075745
0.1525,9.77,-10.5628272574265
0.1525,9.78,-10.7160837420536
0.1525,9.79,-10.8766302020052
0.1525,9.8,-11.0449731268624
0.1525,9.81,-11.221665607449
0.1525,9.82,-11.4073125863967
0.1525,9.83,-11.6025767908731
0.1525,9.84,-11.8081854427101
0.1525,9.85,-12.0249378535694
0.1525,9.86,-12.2537140258442
0.1525,9.87,-12.4954843930864
0.1525,9.88,-12.7513208457979
0.1525,9.89,-13.0224091975215
0.1525,9.9,-13.310063249232
0.1525,9.91,-13.6157406020055
0.1525,9.92,-13.9410603407165
0.1525,9.93,-14.2878226521546
0.1525,9.94,-14.6580303288252
0.1525,9.95,-15.0539119120006
0.1525,9.96,-15.4779458920323
0.1525,9.97,-15.9328848269008
0.1525,9.98,-16.4217773272154
0.1525,9.99,-16.9479843707197
0.1525,10,-17.515183999912
0.1525,10.01,-18.1273545475735
0.1525,10.02,-18.7887201803009
0.1525,10.03,-19.503632181239
0.1525,10.04,-20.2763423945046
0.1525,10.05,-21.1105972390162
0.1525,10.06,-22.008934285501
0.1525,10.07,-22.9714861418643
0.1525,10.08,-23.9939674647106
0.1525,10.09,-25.0643058857907
0.1525,10.1,-26.1570216439964
0.1525,10.11,-27.2238834591018
0.1525,10.12,-28.1784789894354
0.1525,10.13,-28.8711458762724
0.1525,10.14,-29.0498184008096
0.1525,10.15,-28.3049120501411
0.1525,10.16,-26.0148507836247
0.1525,10.17,-21.3806797592057
0.1525,10.18,-13.8060106235162
0.1525,10.19,-3.84966863753479
0.1525,10.2,6.23791375904907
0.1525,10.21,14.0851901992944
0.1525,10.22,18.95712732172
0.1525,10.23,21.3882593340107
0.1525,10.24,22.1905320569021
0.1525,10.25,22.0145492210012
0.1525,10.26,21.2937359640706
0.1525,10.27,20.2958991262199
0.1525,10.28,19.1801303656372
0.1525,10.29,18.0381196353763
0.1525,10.3,16.9208391893844
0.1525,10.31,15.8550282086821
0.1525,10.32,14.8531860284483
0.1525,10.33,13.9195782712088
0.1525,10.34,13.0538294229806
0.1525,10.35,12.2530621737258
0.1525,10.36,11.5131628143755
0.1525,10.37,10.8295209338218
0.1525,10.38,10.1974528937926
0.1525,10.39,9.61243540434796
0.1525,10.4,9.07022560888475
0.1525,10.41,8.56691401595912
0.1525,10.42,8.09893841494892
0.1525,10.43,7.66307584571793
0.1525,10.44,7.25642293513531
0.1525,10.45,6.87637077465804
0.1525,10.46,6.52057797465387
0.1525,10.47,6.18694397537847
0.1525,10.48,5.87358374487274
0.1525,10.49,5.57880441931926
0.1525,10.5,5.30108409886465
0.1525,10.51,5.03905281304321
0.1525,10.52,4.79147555958837
0.1525,10.53,4.55723726418344
0.1525,10.54,4.33532948504712
0.1525,10.55,4.12483868178587
0.1525,10.56,3.92493587429521
0.1525,10.57,3.73486752953818
0.1525,10.58,3.55394752862537
0.1525,10.59,3.38155008191134
0.1525,10.6,3.2171034747455
0.1525,10.61,3.06008454047193
0.1525,10.62,2.91001377002816
0.1525,10.63,2.76645097892056
0.1525,10.64,2.62899146249455
0.1525,10.65,2.49726257933101
0.1525,10.66,2.370920710401
0.1525,10.67,2.24964854839943
0.1525,10.68,2.13315267757971
0.1525,10.69,2.02116140953077
0.1525,10.7,1.91342284476615
0.1525,10.71,1.80970313383804
0.1525,10.72,1.70978491501427
0.1525,10.73,1.61346590842968
0.1525,10.74,1.52055764912931
0.1525,10.75,1.43088434357646
0.1525,10.76,1.34428183608149
0.1525,10.77,1.26059667324551
0.1525,10.78,1.17968525592399
0.1525,10.79,1.10141306946528
0.1525,10.8,1.02565398404882
0.1525,10.81,0.952289617898003
0.1525,10.82,0.881208756966215
0.1525,10.83,0.812306825413982
0.1525,10.84,0.745485401833549
0.1525,10.85,0.680651776732043
0.1525,10.86,0.617718547272723
0.1525,10.87,0.556603245707428
0.1525,10.88,0.49722799831299
0.1525,10.89,0.439519211978705
0.1525,10.9,0.383407285893407
0.1525,10.91,0.328826346037837
0.1525,10.92,0.275714000427346
0.1525,10.93,0.224011113253997
0.1525,10.94,0.173661596262596
0.1525,10.95,0.124612215857865
0.1525,10.96,0.0768124145895675
0.1525,10.97,0.0302141457901122
0.1525,10.98,-0.0152282797450724
0.1525,10.99,-0.059558336031782
0.1525,11,-0.102817414043896
0.1525,11.01,-0.145044944549819
0.1525,11.02,-0.186278512395046
0.1525,11.03,-0.226553962909022
0.1525,11.04,-0.26590550106098
0.1525,11.05,-0.304365783926248
0.1525,11.06,-0.341966006984772
0.1525,11.07,-0.378735984719824
0.1525,11.08,-0.41470422594978
0.1525,11.09,-0.449898004286636
0.1525,11.1,-0.48434342408288
0.1525,11.11,-0.518065482198315
0.1525,11.12,-0.551088125889557
0.1525,11.13,-0.583434307102462
0.1525,11.14,-0.615126033422771
0.1525,11.15,-0.646184415920819
0.1525,11.16,-0.676629714108312
0.1525,11.17,-0.706481378205862
0.1525,11.18,-0.735758088907652
0.1525,11.19,-0.764477794809734
0.1525,11.2,-0.792657747663464
0.1525,11.21,-0.820314535595985
0.1525,11.22,-0.847464114433443
0.1525,11.23,-0.874121837250499
0.1525,11.24,-0.900302482262995
0.1525,11.25,-0.926020279166474
0.1525,11.26,-0.951288934024341
0.1525,11.27,-0.976121652794704
0.1525,11.28,-1.00053116358065
0.1525,11.29,-1.02452973768483
0.1525,11.3,-1.04812920954152
0.1525,11.31,-1.07134099559343
0.1525,11.32,-1.09417611217987
0.1525,11.33,-1.1166451924922
0.1525,11.34,-1.13875850265517
0.1525,11.35,-1.16052595698383
0.1525,11.36,-1.18195713246511
0.1525,11.37,-1.20306128250857
0.1525,11.38,-1.22384735000966
0.1525,11.39,-1.24432397976259
0.1525,11.4,-1.26449953026248
0.1525,11.41,-1.28438208492952
0.1525,11.42,-1.3039794627861
0.1525,11.43,-1.32329922862031
0.1525,11.44,-1.34234870266263
0.1525,11.45,-1.36113496980146
0.1525,11.46,-1.37966488836336
0.1525,11.47,-1.39794509848157
0.1525,11.48,-1.41598203007466
0.1525,11.49,-1.43378191045588
0.1525,11.5,-1.45135077159153
0.1525,11.51,-1.46869445702935
0.1525,11.52,-1.48581862851207
0.1525,11.53,-1.50272877229087
0.1525,11.54,-1.51943020515887
0.1525,11.55,-1.53592808021378
0.1525,11.56,-1.55222739236539
0.1525,11.57,-1.568332983603
0.1525,11.58,-1.58424954802987
0.1525,11.59,-1.59998163667983
0.1525,11.6,-1.61553366212675
0.1525,11.61,-1.63090990289468
0.1525,11.62,-1.64611450767952
0.1525,11.63,-1.66115149939278
0.1525,11.64,-1.67602477903255
0.1525,11.65,-1.69073812939411
0.1525,11.66,-1.70529521862308
0.1525,11.67,-1.71969960362309
0.1525,11.68,-1.73395473332155
0.1525,11.69,-1.74806395180062
0.1525,11.7,-1.76203050130156
0.1525,11.71,-1.77585752510542
0.1525,11.72,-1.78954807029856
0.1525,11.73,-1.80310509042474
0.1525,11.74,-1.816531448033
0.1525,11.75,-1.8298299171227
0.1525,11.76,-1.84300318549161
0.1525,11.77,-1.856053856992
0.1525,11.78,-1.86898445369663
0.1525,11.79,-1.88179741798175
0.1525,11.8,-1.89449511452696
0.1525,11.81,-1.90707983224004
0.1525,11.82,-1.91955378610474
0.1525,11.83,-1.93191911895969
0.1525,11.84,-1.94417790320821
0.1525,11.85,-1.95633214246365
0.1525,11.86,-1.96838377313195
0.1525,11.87,-1.98033466593472
0.1525,11.88,-1.99218662737469
0.1525,11.89,-2.00394140114766
0.1525,11.9,-2.01560066949929
0.1525,11.91,-2.02716605453526
0.1525,11.92,-2.03863911947977
0.1525,11.93,-2.05002136988932
0.1525,11.94,-2.0613142548225
0.1525,11.95,-2.07251916796592
0.1525,11.96,-2.08363744872068
0.1525,11.97,-2.09467038324894
0.1525,11.98,-2.10561920548237
0.1525,11.99,-2.11648509809642
0.1525,12,-2.12726919344706
0.16125,8,-6.15775019479472
0.16125,8.01,-6.15494332347148
0.16125,8.02,-6.15228397054397
0.16125,8.03,-6.14977111594091
0.16125,8.04,-6.14740381223031
0.16125,8.05,-6.14518118349122
0.16125,8.06,-6.14310242422759
0.16125,8.07,-6.14116679832667
0.16125,8.08,-6.1393736380603
0.16125,8.09,-6.13772234312903
0.16125,8.1,-6.1362123797489
0.16125,8.11,-6.13484327978111
0.16125,8.12,-6.13361463990409
0.16125,8.13,-6.13252612082782
0.16125,8.14,-6.13157744655086
0.16125,8.15,-6.1307684036593
0.16125,8.16,-6.13009884066781
0.16125,8.17,-6.12956866740398
0.16125,8.18,-6.12917785443377
0.16125,8.19,-6.12892643253039
0.16125,8.2,-6.12881449218495
0.16125,8.21,-6.12884218316084
0.16125,8.22,-6.12900971408994
0.16125,8.23,-6.12931735211273
0.16125,8.24,-6.12976542256162
0.16125,8.25,-6.13035430868775
0.16125,8.26,-6.13108445143196
0.16125,8.27,-6.13195634924093
0.16125,8.28,-6.13297055792644
0.16125,8.29,-6.13412769057204
0.16125,8.3,-6.13542841748396
0.16125,8.31,-6.13687346618901
0.16125,8.32,-6.13846362147985
0.16125,8.33,-6.14019972550721
0.16125,8.34,-6.14208267792108
0.16125,8.35,-6.14411343606063
0.16125,8.36,-6.14629301519443
0.16125,8.37,-6.14862248881117
0.16125,8.38,-6.15110298896246
0.16125,8.39,-6.15373570665843
0.16125,8.4,-6.15652189231693
0.16125,8.41,-6.15946285626799
0.16125,8.42,-6.16255996931482
0.16125,8.43,-6.16581466335123
0.16125,8.44,-6.16922843203969
0.16125,8.45,-6.17280283154823
0.16125,8.46,-6.17653948134959
0.16125,8.47,-6.18044006508497
0.16125,8.48,-6.18450633149226
0.16125,8.49,-6.18874009540045
0.16125,8.5,-6.19314323879539
0.16125,8.51,-6.1977177119553
0.16125,8.52,-6.2024655346591
0.16125,8.53,-6.20738879747177
0.16125,8.54,-6.21248966310705
0.16125,8.55,-6.21777036787075
0.16125,8.56,-6.22323322318733
0.16125,8.57,-6.22888061721349
0.16125,8.58,-6.23471501654003
0.16125,8.59,-6.24073896798691
0.16125,8.6,-6.24695510049328
0.16125,8.61,-6.25336612710884
0.16125,8.62,-6.25997484708538
0.16125,8.63,-6.26678414807885
0.16125,8.64,-6.27379700846031
0.16125,8.65,-6.28101649974391
0.16125,8.66,-6.28844578913486
0.16125,8.67,-6.29608814220383
0.16125,8.68,-6.30394692569052
0.16125,8.69,-6.3120256104455
0.16125,8.7,-6.32032777451218
0.16125,8.71,-6.32885710635866
0.16125,8.72,-6.33761740826397
0.16125,8.73,-6.34661259986567
0.16125,8.74,-6.35584672187742
0.16125,8.75,-6.3653239399829
0.16125,8.76,-6.37504854891511
0.16125,8.77,-6.38502497672908
0.16125,8.78,-6.39525778927877
0.16125,8.79,-6.40575169490481
0.16125,8.8,-6.41651154934744
0.16125,8.81,-6.42754236089207
0.16125,8.82,-6.43884929576121
0.16125,8.83,-6.45043768376437
0.16125,8.84,-6.46231302421854
0.16125,8.85,-6.4744809921548
0.16125,8.86,-6.48694744482323
0.16125,8.87,-6.49971842851435
0.16125,8.88,-6.51280018571207
0.16125,8.89,-6.52619916259646
0.16125,8.9,-6.53992201691507
0.16125,8.91,-6.55397562624305
0.16125,8.92,-6.56836709665259
0.16125,8.93,-6.58310377181547
0.16125,8.94,-6.59819324256245
0.16125,8.95,-6.61364335692435
0.16125,8.96,-6.62946223068432
0.16125,8.97,-6.6456582584683
0.16125,8.98,-6.66224012540745
0.16125,8.99,-6.67921681940299
0.16125,9,-6.69659764403221
0.16125,9.01,-6.71439223213172
0.16125,9.02,-6.73261056009989
0.16125,9.03,-6.75126296296126
0.16125,9.04,-6.77036015024002
0.16125,9.05,-6.7899132226944
0.16125,9.06,-6.80993368996191
0.16125,9.07,-6.83043348917693
0.16125,9.08,-6.85142500462
0.16125,9.09,-6.8729210884663
0.16125,9.1,-6.89493508270457
0.16125,9.11,-6.91748084230232
0.16125,9.12,-6.94057275970119
0.16125,9.13,-6.96422579072953
0.16125,9.14,-6.98845548202994
0.16125,9.15,-7.01327800010324
0.16125,9.16,-7.03871016207967
0.16125,9.17,-7.06476946834044
0.16125,9.18,-7.09147413711396
0.16125,9.19,-7.11884314119285
0.16125,9.2,-7.14689624691835
0.16125,9.21,-7.17565405559872
0.16125,9.22,-7.20513804753877
0.16125,9.23,-7.23537062887211
0.16125,9.24,-7.26637518140769
0.16125,9.25,-7.29817611571368
0.16125,9.26,-7.3307989276884
0.16125,9.27,-7.36427025888482
0.16125,9.28,-7.39861796088079
0.16125,9.29,-7.43387116401309
0.16125,9.3,-7.47006035082095
0.16125,9.31,-7.50721743457826
0.16125,9.32,-7.5453758433273
0.16125,9.33,-7.58457060986504
0.16125,9.34,-7.62483846817665
0.16125,9.35,-7.66621795685755
0.16125,9.36,-7.70874953011704
0.16125,9.37,-7.75247567701525
0.16125,9.38,-7.79744104964875
0.16125,9.39,-7.84369260107182
0.16125,9.4,-7.89127973381911
0.16125,9.41,-7.94025445998489
0.16125,9.42,-7.99067157391234
0.16125,9.43,-8.0425888386557
0.16125,9.44,-8.09606718750055
0.16125,9.45,-8.15117094196889
0.16125,9.46,-8.20796804788397
0.16125,9.47,-8.26653033124752
0.16125,9.48,-8.32693377587601
0.16125,9.49,-8.38925882495573
0.16125,9.5,-8.45359070893176
0.16125,9.51,-8.52001980241504
0.16125,9.52,-8.58864201310913
0.16125,9.53,-8.65955920611315
0.16125,9.54,-8.73287966735574
0.16125,9.55,-8.80871861037237
0.16125,9.56,-8.88719873115404
0.16125,9.57,-8.96845081638034
0.16125,9.58,-9.05261441102279
0.16125,9.59,-9.13983855206085
0.16125,9.6,-9.23028257592782
0.16125,9.61,-9.32411700829227
0.16125,9.62,-9.42152454592514
0.16125,9.63,-9.52270114169911
0.16125,9.64,-9.62785720526698
0.16125,9.65,-9.73721893368172
0.16125,9.66,-9.85102978819434
0.16125,9.67,-9.96955213573769
0.16125,9.68,-10.0930690762201
0.16125,9.69,-10.2218864797644
0.16125,9.7,-10.3563352614977
0.16125,9.71,-10.4967739254982
0.16125,9.72,-10.6435914141064
0.16125,9.73,-10.7972103041033
0.16125,9.74,-10.9580903973371
0.16125,9.75,-11.1267327603346
0.16125,9.76,-11.3036842753711
0.16125,9.77,-11.4895427744591
0.16125,9.78,-11.684962837823
0.16125,9.79,-11.8906623496599
0.16125,9.8,-12.1074299162326
0.16125,9.81,-12.3361332643829
0.16125,9.82,-12.5777287518441
0.16125,9.83,-12.8332721333563
0.16125,9.84,-13.1039307368983
0.16125,9.85,-13.3909972096677
0.16125,9.86,-13.6959049893393
0.16125,9.87,-14.0202456355202
0.16125,9.88,-14.3657881078589
0.16125,9.89,-14.7344999828854
0.16125,9.9,-15.1285704326527
0.16125,9.91,-15.5504344989049
0.16125,9.92,-16.0027977138487
0.16125,9.93,-16.4886593258027
0.16125,9.94,-17.0113310968265
0.16125,9.95,-17.5744465451592
0.16125,9.96,-18.1819521112201
0.16125,9.97,-18.8380662170371
0.16125,9.98,-19.5471832186766
0.16125,9.99,-20.3136845798165
0.16125,10,-21.141595474338
0.16125,10.01,-22.0339851569671
0.16125,10.02,-22.9919432106991
0.16125,10.03,-24.0128533461436
0.16125,10.04,-25.0875020863415
0.16125,10.05,-26.1952531726112
0.16125,10.06,-27.2960159652935
0.16125,10.07,-28.3169408372559
0.16125,10.08,-29.1306264806306
0.16125,10.09,-29.5204027989388
0.16125,10.1,-29.1288480666166
0.16125,10.11,-27.3963469544643
0.16125,10.12,-23.5455656021229
0.16125,10.13,-16.8124263371268
0.16125,10.14,-7.25682215187471
0.16125,10.15,3.29892438486535
0.16125,10.16,12.1802194703967
0.16125,10.17,18.0563124710309
0.16125,10.18,21.204413455603
0.16125,10.19,22.4490342616153
0.16125,10.2,22.5220409991408
0.16125,10.21,21.9280823271059
0.16125,10.22,20.9836594455899
0.16125,10.23,19.8785508144395
0.16125,10.24,18.7231627235
0.16125,10.25,17.5796985765315
0.16125,10.26,16.4815566382277
0.16125,10.27,15.4451291593929
0.16125,10.28,14.4769084931265
0.16125,10.29,13.577745653224
0.16125,10.3,12.7453924425656
0.16125,10.31,11.9760106583231
0.16125,10.32,11.2650595047684
0.16125,10.33,10.6078085393886
0.16125,10.34,9.99962528951656
0.16125,10.35,9.43612775345819
0.16125,10.36,8.91325651763207
0.16125,10.37,8.42729975713628
0.16125,10.38,7.97489134061301
0.16125,10.39,7.55299429499309
0.16125,10.4,7.15887700544058
0.16125,10.41,6.79008652944813
0.16125,10.42,6.44442156417374
0.16125,10.43,6.11990647951346
0.16125,10.44,5.81476714414714
0.16125,10.45,5.52740886019721
0.16125,10.46,5.25639648015436
0.16125,10.47,5.00043664260709
0.16125,10.48,4.75836199058887
0.16125,10.49,4.52911720272926
0.16125,10.5,4.31174665702529
0.16125,10.51,4.10538355007734
0.16125,10.52,3.90924030493843
0.16125,10.53,3.72260011457188
0.16125,10.54,3.54480948302495
0.16125,10.55,3.37527164151691
0.16125,10.56,3.21344073095262
0.16125,10.57,3.05881665555779
0.16125,10.58,2.91094052422906
0.16125,10.59,2.76939060678698
0.16125,10.6,2.63377874167592
0.16125,10.61,2.50374713983883
0.16125,10.62,2.37896553665737
0.16125,10.63,2.25912865006106
0.16125,10.64,2.14395390831249
0.16125,10.65,2.03317941565463
0.16125,10.66,1.92656212806591
0.16125,10.67,1.82387621487884
0.16125,10.68,1.72491158506348
0.16125,10.69,1.62947255961807
0.16125,10.7,1.53737667379249
0.16125,10.71,1.44845359486154
0.16125,10.72,1.36254414289217
0.16125,10.73,1.27949940344367
0.16125,10.74,1.1991799224599
0.16125,10.75,1.12145497474201
0.16125,10.76,1.04620189839233
0.16125,10.77,0.97330548849337
0.16125,10.78,0.902657444040796
0.16125,10.79,0.834155862827447
0.16125,10.8,0.767704779554955
0.16125,10.81,0.703213742970892
0.16125,10.82,0.640597428282508
0.16125,10.83,0.579775281497687
0.16125,10.84,0.52067119269958
0.16125,10.85,0.463213195574712
0.16125,10.86,0.4073331907889
0.16125,10.87,0.352966691053448
0.16125,10.88,0.300052585942484
0.16125,10.89,0.248532924712833
0.16125,10.9,0.198352715555893
0.16125,10.91,0.149459739858912
0.16125,10.92,0.101804380194625
0.16125,10.93,0.055339460880018
0.16125,10.94,0.0100201000531855
0.16125,10.95,-0.0341964276837632
0.16125,10.96,-0.0773508189176358
0.16125,10.97,-0.119481860158485
0.16125,10.98,-0.160626538370139
0.16125,10.99,-0.200820143940847
0.16125,11,-0.240096366693937
0.16125,11.01,-0.278487385469008
0.16125,11.02,-0.316023951773664
0.16125,11.03,-0.35273546795082
0.16125,11.04,-0.388650060277755
0.16125,11.05,-0.423794647368298
0.16125,11.06,-0.458195004230081
0.16125,11.07,-0.49187582228837
0.16125,11.08,-0.52486076567083
0.16125,11.09,-0.557172524018025
0.16125,11.1,-0.588832862067006
0.16125,11.11,-0.619862666233793
0.16125,11.12,-0.650281988402555
0.16125,11.13,-0.680110087114526
0.16125,11.14,-0.709365466332468
0.16125,11.15,-0.738065911945089
0.16125,11.16,-0.766228526162555
0.16125,11.17,-0.793869759942566
0.16125,11.18,-0.821005443576854
0.16125,11.19,-0.84765081555565
0.16125,11.2,-0.873820549824907
0.16125,11.21,-0.899528781535309
0.16125,11.22,-0.924789131380633
0.16125,11.23,-0.949614728613469
0.16125,11.24,-0.974018232821496
0.16125,11.25,-0.998011854538035
0.16125,11.26,-1.02160737476228
0.16125,11.27,-1.0448161634527
0.16125,11.28,-1.06764919705526
0.16125,11.29,-1.09011707512558
0.16125,11.3,-1.1122300360975
0.16125,11.31,-1.13399797224837
0.16125,11.32,-1.1554304439087
0.16125,11.33,-1.17653669295793
0.16125,11.34,-1.19732565564944
0.16125,11.35,-1.21780597480142
0.16125,11.36,-1.23798601138976
0.16125,11.37,-1.25787385557607
0.16125,11.38,-1.27747733720391
0.16125,11.39,-1.29680403578911
0.16125,11.4,-1.31586129003609
0.16125,11.41,-1.33465620690287
0.16125,11.42,-1.35319567023884
0.16125,11.43,-1.37148634902076
0.16125,11.44,-1.38953470520663
0.16125,11.45,-1.40734700122703
0.16125,11.46,-1.42492930713392
0.16125,11.47,-1.44228750742407
0.16125,11.48,-1.45942730755489
0.16125,11.49,-1.47635424016709
0.16125,11.5,-1.49307367102904
0.16125,11.51,-1.50959080471896
0.16125,11.52,-1.52591069005623
0.16125,11.53,-1.5420382252927
0.16125,11.54,-1.55797816308129
0.16125,11.55,-1.5737351152266
0.16125,11.56,-1.58931355723154
0.16125,11.57,-1.60471783265091
0.16125,11.58,-1.61995215725733
0.16125,11.59,-1.63502062303157
0.16125,11.6,-1.64992720198597
0.16125,11.61,-1.66467574982614
0.16125,11.62,-1.67927000946034
0.16125,11.63,-1.69371361436439
0.16125,11.64,-1.70801009180624
0.16125,11.65,-1.7221628659399
0.16125,11.66,-1.73617526077149
0.16125,11.67,-1.75005050300571
0.16125,11.68,-1.76379172477732
0.16125,11.69,-1.77740196627148
0.16125,11.7,-1.79088417824087
0.16125,11.71,-1.80424122442065
0.16125,11.72,-1.81747588384971
0.16125,11.73,-1.8305908530978
